Geneid	HISAT2 on data 6 and data 5: aligned reads (BAM)
ZNF573	1586
LOC644554	743
LOC100631378	133
WDR87	156
SIPA1L3	4675
DPF1	8928
PPP1R14A	64
SPINT2	4945
YIF1B	2179
C19orf33	0
KCNK6	42
CATSPERG	976
PSMD8	6253
GGN	131
SPRED3	384
FAM98C	1074
RASGRP4	64
RYR1	632
MAP4K1	112
EIF3K	4787
ACTN4	10681
CAPN12	19
LGALS7	0
LGALS7B	0
LGALS4	51
ECH1	3552
HNRNPL	17545
RINL	283
SIRT2	6907
NFKBIB	465
LOC643669	402
SARS2	641
MRPS12	611
FBXO17	647
FBXO27	1369
PAPL	0
PAK4	1220
NCCRP1	5
SYCN	0
IL28B	4
IL28A	7
IL29	12
LRFN1	2867
GMFG	95
SAMD4B	5461
PAF1	6875
MED29	4518
ZFP36	374
MIR4530	0
PLEKHG2	8338
RPS16	19074
SUPT5H	20458
TIMM50	3494
DLL3	1182
SELV	7
EID2B	1386
EID2	3131
LGALS13	0
LOC100129935	0
LGALS16	0
LGALS17A	0
LGALS14	2
CLC	0
LEUTX	0
DYRK1B	2387
FBL	9227
FCGBP	249
PSMC4	5669
ZNF546	1497
ZNF780B	7040
ZNF780A	4116
MAP3K10	9574
TTC9B	3079
CNTD2	64
AKT2	7837
MIR641	73
C19orf47	1260
PLD3	13315
HIPK4	31
PRX	688
SERTAD1	103
SERTAD3	281
BLVRB	407
SPTBN4	8736
SHKBP1	636
LTBP4	3450
NUMBL	5921
ADCK4	2442
ITPKC	1468
C19orf54	424
SNRPA	2788
MIA	9
MIA-RAB4B	0
RAB4B	0
RAB4B-EGLN2	0
EGLN2	9
CYP2A6	37
CYP2A7	31
CYP2G1P	32
CYP2B7P1	24
CYP2B6	0
CYP2A13	0
CYP2F1	1
CYP2S1	23
AXL	667
HNRNPUL1	27992
CCDC97	3402
TGFB1	368
B9D2	252
TMEM91	407
EXOSC5	1315
BCKDHA	1801
B3GNT8	26
ATP5SL	2620
C19orf69	6
LOC100505495	189
CEACAM21	17
CEACAM4	0
CEACAM7	0
CEACAM5	0
CEACAM6	0
CEACAM3	0
LYPD4	0
DMRTC2	0
RPS19	28351
CD79A	22
ARHGEF1	1895
RABAC1	4219
ATP1A3	71402
GRIK5	10840
ZNF574	2450
POU2F2	4308
LOC100505622	8
MIR4323	1
DEDD2	1504
ZNF526	984
GSK3A	12471
ERF	1266
CIC	18352
PAFAH1B3	7025
PRR19	468
TMEM145	7018
MEGF8	26420
CNFN	4
LIPE	690
CXCL17	4
CEACAM1	27
CEACAM8	2
PSG3	3
PSG8	0
LOC100289650	15
PSG10P	5
PSG1	4
PSG6	2
PSG7	0
PSG11	0
PSG2	1
PSG5	2
PSG4	0
LOC284344	0
PSG9	0
PRG1	0
CD177	2
TEX101	10
LYPD3	61
PHLDB3	222
ETHE1	471
ZNF575	339
XRCC1	2782
LOC390940	420
IRGQ	21510
ZNF576	775
ZNF428	5489
SRRM5	134
CADM4	23070
PLAUR	299
IRGC	4
SMG9	2703
KCNN4	17
LYPD5	514
ZNF283	1009
ZNF404	652
LOC100505715	471
ZNF45	3009
ZNF221	1497
ZNF155	892
ZNF230	848
ZNF222	744
ZNF223	1421
ZNF284	1050
ZNF224	462
LOC100379224	789
ZNF225	1054
ZNF234	2856
ZNF226	2105
ZNF227	2622
ZNF233	1346
ZNF235	1256
ZFP112	2429
ZNF285	3270
ZNF229	2173
ZNF180	1946
CEACAM20	0
CEACAM22P	0
IGSF23	0
PVR	5643
MIR4531	0
CEACAM19	1152
CEACAM16	0
BCL3	287
CBLC	0
BCAM	1017
PVRL2	2119
TOMM40	2705
APOE	1751
APOC1	128
APOC1P1	3
APOC4-APOC2	5
APOC4	0
APOC2	0
CLPTM1	7128
RELB	103
CLASRP	3034
ZNF296	158
GEMIN7	1149
PPP1R37	4048
NKPD1	106
TRAPPC6A	186
BLOC1S3	1473
EXOC3L2	7
MARK4	11183
CKM	125
KLC3	832
ERCC2	2941
PPP1R13L	78
CD3EAP	395
ERCC1	3400
FOSB	704
RTN2	8337
PPM1N	23
VASP	705
OPA3	1646
GPR4	92
EML2	1287
MIR330	6
LOC100287177	9
GIPR	86
MIR642A	0
MIR642B	0
SNRPD2	6450
QPCTL	806
FBXO46	1866
LOC388553	0
SIX5	178
DMPK	8682
DMWD	7551
RSPH6A	0
SYMPK	7844
FOXA3	0
IRF2BP1	2225
MYPOP	475
NANOS2	8
NOVA2	5758
CCDC61	405
MIR769	1
PGLYRP1	30
IGFL4	77
IGFL3	4
IGFL2	12
DKFZp434J0226	172
IGFL1	2
HIF3A	1217
PPP5C	7547
CCDC8	249
PNMAL1	14781
LOC100506012	150
PNMAL2	4654
CALM3	132004
PTGIR	2
GNG8	452
DACT3	4755
LOC100506068	176
PRKD2	874
MIR320E	0
STRN4	15188
FKRP	1583
SLC1A5	278
SNAR-E	0
AP2S1	3104
ARHGAP35	53550
NPAS1	1541
TMEM160	446
ZC3H4	8310
SAE1	12259
BBC3	891
MIR3190	0
MIR3191	0
CCDC9	1076
PRR24	534
C5AR1	82
GPR77	2
DHX34	3268
MEIS3	7046
SLC8A2	10047
KPTN	986
LOC100505681	26
NAPA	5692
ZNF541	32
GLTSCR1	2771
EHD2	599
GLTSCR2	15108
SNORD23	3
SEPW1	9015
TPRX1	0
CRX	1
SULT2A1	0
SNAR-A12	0
SNAR-A13	0
SNAR-C1	0
SNAR-C5	0
SNAR-C2	0
SNAR-A1	0
SNAR-A2	0
SNAR-A14	0
SNAR-A11	0
SNAR-A4	0
SNAR-A8	0
SNAR-A5	0
SNAR-A9	0
SNAR-A3	0
SNAR-A10	0
SNAR-A6	0
SNAR-A7	0
SNAR-C4	0
SNAR-C3	0
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	468
LIG1	2993
CARD8	2349
LOC100505812	108
ZNF114	609
CCDC114	148
EMP3	188
TMEM143	386
SYNGR4	2
KDELR1	3796
GRIN2D	1324
GRWD1	1686
KCNJ14	325
CYTH2	15507
LMTK3	11919
SULT2B1	2
FAM83E	9
SPACA4	2
RPL18	28095
SPHK2	2103
DBP	401
CA11	3509
SEC1	11
NTN5	28
FUT2	230
MAMSTR	219
RASIP1	655
IZUMO1	37
FUT1	61
FGF21	0
BCAT2	1161
HSD17B14	63
PLEKHA4	129
PPP1R15A	6198
TULP2	36
NUCB1	6603
DHDH	63
BAX	1195
FTL	25310
GYS1	2462
RUVBL2	5138
LHB	7
CGB	0
SNAR-G2	0
CGB2	0
CGB1	0
SNAR-G1	0
CGB5	0
CGB8	0
CGB7	0
NTF4	2
KCNA7	0
SNRNP70	15877
LIN7B	904
C19orf73	64
PPFIA3	10029
HRC	72
TRPM4	1115
SLC6A16	47
MIR4324	1
CD37	66
TEAD2	450
DKKL1	16
CCDC155	11
PTH2	0
LOC100507003	326
SLC17A7	8455
PIH1D1	2412
ALDH16A1	471
FLT3LG	57
RPL13A	4421
RPL13AP5	0
SNORD32A	38
SNORD33	8
SNORD34	3
SNORD35A	13
RPS11	57529
SNORD35B	86
MIR150	0
FCGRT	871
RCN3	313
NOSIP	1795
PRRG2	20
PRR12	9497
RRAS	182
SCAF1	8372
IRF3	558
BCL2L12	105
PRMT1	11279
C19orf76	81
CPT1C	7809
TSKS	5
AP2A1	13451
FUZ	1026
MED25	3376
LOC100506033	1406
PTOV1	15446
MIR4749	0
PNKP	1310
AKT1S1	1557
TBC1D17	4561
MIR4750	0
IL4I1	11
NUP62	6104
ATF5	1597
MIR4751	0
SIGLEC11	6
SIGLEC16	60
VRK3	1920
ZNF473	2477
FLJ26850	111
SNAR-B2	0
SNAR-B1	0
SNAR-D	1
IZUMO2	7
MYH14	199
KCNC3	1383
NAPSB	54
NAPSA	41
NR1H2	1506
POLD1	1258
SPIB	2
MYBPC2	10
FAM71E1	354
C19orf63	8682
JOSD2	414
ASPDH	48
LRRC4B	11982
SNAR-F	0
SYT3	6696
C19orf81	64
SHANK1	13560
CLEC11A	497
GPR32	0
ACPT	58
C19orf48	1122
SNORD88B	20
SNORD88A	2
SNORD88C	0
MGC45922	8
KLK1	2
KLK15	0
KLK3	0
KLK2	3
KLKP1	0
KLK4	0
KLK5	0
KLK6	4
KLK7	2
KLK8	0
KLK9	0
KLK10	2
KLK11	0
KLK12	0
KLK13	6
KLK14	72
CTU1	388
SIGLEC9	40
SIGLEC7	3
SIGLECP3	0
CD33	6
C19orf75	0
IGLON5	9846
VSIG10L	239
ETFB	1114
CLDND2	47
NKG7	10
LIM2	0
LOC147646	1
SIGLEC10	38
LOC100129083	0
SIGLEC8	18
CEACAM18	0
SIGLEC12	0
SIGLEC6	0
ZNF175	2190
FLJ30403	138
SIGLEC5	8
SIGLEC14	12
MIR99B	4
MIRLET7E	0
MIR125A	0
LINC00085	394
HAS1	51
FPR1	16
FPR2	4
FPR3	4
ZNF577	1772
ZNF649	2363
ZNF613	827
ZNF350	1504
ZNF615	2628
ZNF614	3692
ZNF432	1647
ZNF841	5682
ZNF616	2429
ZNF836	2910
PPP2R1A	42912
ZNF766	2382
MIR643	10
ZNF480	2803
ZNF610	1541
ZNF880	1646
ZNF528	5157
ZNF534	338
ZNF578	3564
ZNF808	1116
ZNF701	950
ZNF137P	638
ZNF83	5738
ZNF611	2808
ZNF600	44
ZNF28	2430
ZNF468	1808
ZNF320	6942
ZNF816-ZNF321P	0
ZNF321P	0
ZNF816	117
ZNF702P	403
ERVV-1	0
ERVV-2	0
ZNF160	4422
ZNF415	2856
ZNF347	2439
ZNF665	304
ZNF677	1435
VN1R2	8
VN1R4	0
LOC646508	0
FAM90A27P	0
BIRC8	0
ZNF845	2420
ZNF525	1238
ZNF765	1239
ZNF761	2648
LOC147804	953
ZNF813	488
ZNF331	3063
LOC284379	1
DPRX	0
MIR512-2	0
MIR512-1	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR515-2	0
MIR519E	0
MIR520F	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
MIR521-1	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
MIR516A2	0
MIR519A2	0
MIR371A	0
MIR371B	0
MIR372	0
MIR373	0
NLRP12	26
MYADM	3826
PRKCG	1009
CACNG7	15672
CACNG8	22310
MIR935	0
CACNG6	8
VSTM1	0
TARM1	0
OSCAR	90
NDUFA3	1528
TFPT	1064
PRPF31	4025
CNOT3	3913
LENG1	727
TMC4	105
MBOAT7	3984
TSEN34	1986
RPS9	40751
LILRB3	26
LILRA6	64
LILRB5	88
LILRB2	8
MIR4752	0
LILRA3	0
LILRA5	0
LILRA4	2
LAIR1	49
TTYH1	2409
LENG8	14938
LENG9	293
CDC42EP5	71
LAIR2	0
KIR3DX1	2
LILRA2	9
LILRA1	4
LILRB1	4
LILRB4	6
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DL1	0
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	2
FCAR	0
NCR1	0
NLRP7	2
NLRP2	1477
GP6	69
RDH13	871
EPS8L1	415
PPP1R12C	5407
TNNT1	96
TNNI3	43
C19orf51	12
SYT5	10560
PTPRH	40
TMEM86B	405
PPP6R1	5388
HSPBP1	3585
BRSK1	18458
TMEM150B	13
SUV420H2	1048
COX6B2	51
FAM71E2	4
IL11	82
TMEM190	32
TMEM238	11
RPL28	21723
UBE2S	1796
SHISA7	7003
ISOC2	688
ZNF628	372
NAT14	2636
SSC5D	79
SBK2	0
SGK110	0
ZNF579	973
FIZ1	1129
ZNF524	149
ZNF865	1577
ZNF784	579
ZNF580	1444
ZNF581	699
CCDC106	2161
U2AF2	15921
EPN1	11782
NLRP9	23
RFPL4A	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
ZNF787	931
ZNF444	1923
GALP	26
ZSCAN5B	7
ZSCAN5A	99
ZNF542	5887
ZNF582	479
LOC386758	541
ZNF583	2393
ZNF667	4489
LOC100128252	4831
ZNF471	6201
ZFP28	4994
ZNF470	3879
ZNF71	3354
LOC147670	2115
ZNF835	1102
ZIM2	210
PEG3	15743
PEG3-AS1	0
MIMT1	208
USP29	0
ZIM3	0
DUXA	0
ZNF264	9593
AURKC	106
ZNF805	2611
ZNF460	1668
ZNF543	1693
ZNF304	4525
TRAPPC2P1	439
ZNF547	786
ZNF548	3941
ZNF17	1825
ZNF749	2137
VN1R1	574
ZNF772	4704
ZNF419	2777
ZNF773	834
ZNF549	3740
ZNF550	1099
ZNF416	929
ZIK1	1499
ZNF530	514
ZNF134	2999
ZNF211	3567
ZSCAN4	16
ZNF551	4011
ZNF154	6262
ZNF671	2684
ZNF776	7733
ZNF586	1962
ZNF552	548
FKBP1AP1	81
ZNF587B	990
ZNF587	7186
ZNF814	3356
ZNF417	5070
ZNF418	3684
ZNF256	1094
C19orf18	28
ZNF606	4401
LOC100128398	3137
ZSCAN1	299
ZNF135	4178
ZSCAN18	8488
ZNF329	3798
ZNF274	2441
ZNF544	3216
ZNF8	3196
ZSCAN22	1147
A1BG	245
A1BG-AS1	127
ZNF497	904
ZNF837	125
MIR4754	0
RPS5	28574
LOC646862	0
ZNF584	1328
ZNF132	1413
ZNF324B	1266
ZNF324	2909
ZNF446	1733
SLC27A5	381
ZBTB45	1903
TRIM28	20643
CHMP2A	4062
UBE2M	3702
LOC100131691	578
MZF1	1852
MGC2752	4728
KIR2DL2	0
KIR3DS1	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS5	0
KIR2DS3	0
KIR2DS1	0
KIR2DS2	0
FAM110C	1204
SH3YL1	3422
ACP1	6122
FAM150B	57
TMEM18	1902
LOC339822	0
SNTG2	267
TPO	26
PXDN	11909
MYT1L	72853
LOC730811	368
TSSC1	2887
TRAPPC12	3391
ADI1	1288
RNASEH1	2390
LOC100506054	838
RPS7	16844
COLEC11	42
ALLC	9
LOC100505964	0
LOC727982	4
SOX11	117199
LOC150622	2313
LOC400940	2366
LINC00487	34
CMPK2	369
RSAD2	289
LOC386597	354
RNF144A	12192
LOC100506274	51
LOC339788	3
LINC00299	0
ID2	5875
KIDINS220	125576
MBOAT2	9458
ASAP2	10673
ITGB1BP1	4890
CPSF3	2708
IAH1	3289
ADAM17	4070
YWHAQ	78320
TAF1B	1711
GRHL1	723
KLF11	4660
CYS1	18
RRM2	331
C2orf48	5
MIR4261	0
HPCAL1	2972
ODC1	15664
SNORA80B	5
NOL10	2171
ATP6V1C2	399
PDIA6	6661
KCNF1	2463
FLJ33534	13
C2orf50	18
PQLC3	742
ROCK2	10251
E2F6	1293
GREB1	707
MIR4429	1
NTSR2	2
LPIN1	5641
MIR4262	0
TRIB2	14778
MIR3125	5
LOC100506474	48
FAM84A	5193
NBAS	9133
DDX1	14726
MYCNOS	444
MYCN	11902
FAM49A	68462
RAD51AP2	45
VSNL1	3426
SMC6	3729
GEN1	925
MSGN1	0
KCNS3	282
NT5C1B-RDH14	0
RDH14	20
NT5C1B	4
MIR4757	0
OSR1	375
FLJ12334	36
TTC32	366
WDR35	3352
MATN3	154
LAPTM4A	10468
SDC1	1412
PUM2	37323
RHOB	19552
HS1BP3	734
GDF7	4
C2orf43	2135
APOB	226
LOC645949	0
KLHL29	13468
ATAD2B	5999
UBXN2A	1938
MFSD2B	27
C2orf44	3062
FKBP1B	6067
SF3B14	3629
TP53I3	753
PFN4	87
LOC375190	796
C2orf84	204
ITSN2	3085
NCOA1	29777
PTRHD1	687
CENPO	1546
ADCY3	3553
DNAJC27	2380
DNAJC27-AS1	395
EFR3B	24659
POMC	32
DNMT3A	4382
MIR1301	0
DTNB	2425
ASXL2	2205
KIF3C	78331
RAB10	30695
FAM59B	3656
HADHA	9441
HADHB	2051
GPR113	101
EPT1	15946
CCDC164	101
OTOF	14
C2orf70	7
CIB4	4
KCNK3	1562
C2orf18	3006
CENPA	58
DPYSL5	118636
MAPRE3	13407
TMEM214	1913
AGBL5	4261
OST4	2921
EMILIN1	396
KHK	1941
CGREF1	2505
ABHD1	27
PREB	2714
C2orf53	0
TCF23	0
SLC5A6	3137
C2orf28	1085
CAD	3800
SLC30A3	18
DNAJC5G	0
TRIM54	0
UCN	76
MPV17	2777
GTF3C2	4059
LOC100505624	16
EIF2B4	3565
SNX17	3805
ZNF513	2467
PPM1G	12194
FTH1P3	18
NRBP1	9240
KRTCAP3	141
IFT172	6028
FNDC4	6687
GCKR	160
C2orf16	768
ZNF512	13394
CCDC121	283
GPN1	3624
SUPT7L	6386
SLC4A1AP	4353
MRPL33	1597
RBKS	156
LOC100302650	12
BRE	1563
MIR4263	8
LOC100505716	60
FOSL2	626
PLB1	109
PPP1CB	34691
SPDYA	84
TRMT61B	1695
WDR43	4024
SNORD92	0
SNORD53	3
FAM179A	28
C2orf71	8
CLIP4	2711
ALK	197
YPEL5	11368
LBH	5622
LCLAT1	1557
CAPN13	9
GALNT14	1068
CAPN14	233
EHD3	2090
XDH	0
SRD5A2	16
MEMO1	2828
DPY30	2741
SPAST	17576
SLC30A6	2208
NLRC4	76
YIPF4	3070
BIRC6	24247
MIR558	0
TTC27	2071
MIR4765	0
LINC00486	1
LOC100271832	0
LTBP1	509
RASGRP3	664
FAM98A	4425
MYADML	0
LOC100288911	630
CRIM1	13781
FEZ2	7230
VIT	4
STRN	8268
HEATR5B	13885
CCDC75	1557
EIF2AK2	5187
SULT6B1	0
LOC100505876	4334
CEBPZ	5841
C2orf56	1829
PRKD3	2363
QPCT	862
CDC42EP3	7503
FAM82A1	179
CYP1B1	2775
CYP1B1-AS1	13
ATL2	5864
HNRPLL	5159
GALM	81
SRSF7	14283
GEMIN6	612
DHX57	8399
MORN2	1071
ARHGEF33	482
LOC375196	79
SOS1	18030
CDKL4	12
MAP4K3	8863
LOC728730	411
TMEM178	3564
THUMPD2	938
LOC100128590	189
SLC8A1	13778
LOC388942	0
C2orf91	0
PKDCC	1446
EML4	7534
COX7A2L	7885
KCNG3	2
MTA3	2721
OXER1	36
HAAO	70
ZFP36L2	883
LOC100129726	20
THADA	2797
PLEKHH2	660
LOC728819	30
DYNC2LI1	2361
ABCG5	51
ABCG8	72
LRPPRC	21639
PPM1B	8412
SLC3A1	29
PREPL	29427
CAMKMT	215
MIR548AD	0
SIX3	2
SIX2	50
UNQ6975	0
SRBD1	1206
PRKCE	18384
EPAS1	3182
LOC388946	0
ATP6V1E2	135
RHOQ	3791
PIGF	1325
CRIPT	2353
SOCS5	5850
LOC388948	0
LOC100134259	18
MCFD2	6715
TTC7A	1786
C2orf61	53
CALM2	89258
EPCAM	714
MIR559	1
MSH2	5909
KCNK12	206
MSH6	8806
FBXO11	22855
FOXN2	3397
PPP1R21	5528
STON1-GTF2A1L	0
STON1	243
GTF2A1L	0
LHCGR	0
FSHR	0
NRXN1	52689
ASB3	265
GPR75-ASB3	0
CHAC2	329
ERLEC1	4081
MIR3682	104
GPR75	1085
PSME4	9761
ACYP2	1035
TSPYL6	24
C2orf73	10
SPTBN1	121988
RPL23AP32	10
EML6	757
RTN4	129797
C2orf63	1739
RPS27A	20350
MIR4426	0
MTIF2	1869
PRORSD1P	148
CCDC88A	55384
CCDC104	5179
SMEK2	14932
PNPT1	2870
EFEMP1	259
MIR217	0
MIR216A	0
MIR216B	0
CCDC85A	4779
VRK2	241
FANCL	1496
FLJ30838	1727
MIR4432	0
BCL11A	20371
PAPOLG	8146
FLJ16341	1
REL	434
PUS10	482
PEX13	4994
KIAA1841	7590
LOC339803	725
C2orf74	429
AHSA2	4316
USP34	36172
SNORA70B	2
XPO1	27210
FAM161A	5541
CCT4	19885
COMMD1	1103
B3GNT2	5095
TMEM17	464
EHBP1	18173
LOC100132215	344
OTX1	1002
DBIL5P2	31
WDPCP	911
MDH1	11875
UGP2	9388
VPS54	3117
PELI1	9191
LINC00309	0
LGALSL	7599
AFTPH	9012
MIR4434	0
LOC339807	0
SERTAD2	3370
LOC400958	6
SLC1A4	11234
CEP68	12960
RAB1A	24281
ACTR2	33960
SPRED2	6698
MIR4778	0
MEIS1	616
LOC644838	4
ETAA1	1253
C1D	1399
WDR92	1175
PNO1	1570
PPP3R1	20588
CNRIP1	12231
PLEK	98
FBXO48	357
APLF	143
PROKR1	15
ARHGAP25	56
BMP10	0
GKN2	0
GKN1	0
ANTXR1	3525
MIR3126	0
GFPT1	22823
NFU1	2066
AAK1	19657
SNORA36C	0
ANXA4	222
GMCL1	1563
SNRNP27	3854
MXD1	4052
ASPRV1	373
PCBP1-AS1	1155
PCBP1	21254
LOC100133985	42
C2orf42	860
TIA1	26444
PCYOX1	22652
SNRPG	2129
FAM136A	3112
TGFA	979
ADD2	49571
FIGLA	0
CLEC4F	0
CD207	0
VAX2	2
ATP6V1B1	4
ANKRD53	271
TEX261	6390
OR7E91P	0
NAGK	6636
MCEE	256
MPHOSPH10	5590
PAIP2B	3226
ZNF638	25294
DYSF	264
CYP26B1	2936
EXOC6B	5013
SPR	227
EMX1	2024
SFXN5	1147
RAB11FIP5	1673
NOTO	2
SMYD5	3940
PRADC1	620
CCT7	19088
FBXO41	18019
EGR4	8
ALMS1	8491
NAT8	124
ALMS1P	289
NAT8B	30
TPRKB	1628
DUSP11	1907
C2orf78	0
STAMBP	2922
ACTG2	136
DGUOK	4076
TET3	15235
BOLA3	653
BOLA3-AS1	5954
MOB1A	1237
MTHFD2	1798
SLC4A5	1453
DCTN1	33852
LOC100189589	136
C2orf81	283
WDR54	1947
RTKN	240
INO80B-WBP1	0
INO80B	64
WBP1	587
MOGS	3287
MRPL53	664
CCDC142	1444
TTC31	2018
LBX2	4
LOC151534	24
PCGF1	676
TLX2	2
DQX1	24
AUP1	3903
HTRA2	2693
LOXL3	1474
DOK1	308
C2orf65	16
SEMA4F	5092
HK2	838
POLE4	2105
TACR1	253
FAM176A	13
MRPL19	4680
GCFC2	2144
LRRTM4	1465
SNAR-H	0
REG3G	0
REG1B	0
REG1A	0
REG1P	0
REG3A	0
CTNNA2	13608
MIR4264	0
LRRTM1	3489
LOC1720	0
FUNDC2P2	49
SUCLG1	5655
DNAH6	736
C2orf89	3
TMSB10	62761
KCMF1	7599
TCF7L1	382
TGOLN2	19237
RETSAT	1292
ELMOD3	1799
CAPG	80
SH2D6	39
LOC100630918	426
MAT2A	23093
GGCX	3418
VAMP8	76
VAMP5	298
RNF181	1688
TMEM150A	697
USP39	3946
C2orf68	4194
SFTPB	4
GNLY	4
ATOH8	107
LOC284950	4
ST3GAL5	3713
LOC90784	1424
POLR1A	7622
PTCD3	6650
SNORD94	24
IMMT	7429
MIR4779	0
MRPL35	6578
REEP1	46264
KDM3A	3762
CHMP3	135
RNF103-CHMP3	7
RNF103	5224
RMND5A	8618
CD8A	953
CD8B	52
LOC100286979	16
RGPD2	2
RGPD1	9
PLGLB2	0
PLGLB1	0
LOC285074	605
LINC00152	47
MIR4435-1	0
MIR4435-2	0
KRCC1	1640
SMYD1	4
MIR4780	0
FABP1	2
THNSL2	156
FOXI3	2
C2orf51	0
EIF2AK3	2798
RPIA	1655
ANKRD36BP2	451
MIR4436A	0
LOC654342	336
GGT8P	22
ACTR3BP2	0
LOC90499	0
ANKRD20A8P	2
LOC442028	0
TEKT4	0
MAL	4
MRPS5	4568
ZNF514	3405
ZNF2	1066
PROM2	735
KCNIP3	551
FAHD2A	909
TRIM43B	0
TRIM43	0
LOC729234	119
GPAT2	130
ADRA2B	2
ASTL	22
DUSP2	416
STARD7	19773
LOC285033	324
TMEM127	9304
CIAO1	10349
SNRNP200	25236
ITPRIPL1	230
NCAPH	166
NEURL3	20
ARID5A	206
KANSL3	7792
FER1L5	62
LMAN2L	2087
CNNM4	3168
MIR3127	1
CNNM3	4392
ANKRD23	1032
ANKRD39	879
SEMA4C	8543
FAM178B	18
FAHD2B	907
ANKRD36	6974
LOC100506123	7375
ANKRD36B	1435
COX5B	4043
ACTR1B	4171
LOC728537	183
ZAP70	35
TMEM131	11188
VWA3B	32
CNGA3	311
INPP4A	24548
COA5	3657
UNC50	2414
MGAT4A	5758
C2orf55	68
TSGA10	259
C2orf15	207
LIPT1	344
MITD1	1168
MRPL30	5892
LYG2	31
LYG1	99
TXNDC9	2187
EIF5B	12093
REV1	8010
AFF3	41887
LONRF2	35914
CHST10	10454
NMS	0
PDCL3	1244
NPAS2	2350
RPL31	41965
TBC1D8	1936
C2orf29	1728
SNORD89	65
RNF149	1919
CREG2	1147
RFX8	29
MAP4K4	86627
IL1R2	0
IL1R1	189
IL1RL2	54
IL1RL1	1
IL18R1	10
IL18RAP	4
MIR4772	0
SLC9A4	12
SLC9A2	52
MFSD9	1228
TMEM182	382
LOC100287010	4
LOC150568	11186
LOC284998	2012
LOC100506421	5965
POU3F3	7322
MRPS9	1322
GPR45	434
TGFBRAP1	2972
C2orf49	1391
FHL2	676
LOC285000	10
NCK2	11924
C2orf40	215
UXS1	3894
PLGLA	4
RGPD3	172
ST6GAL2	19793
LOC729121	0
RGPD4	119
SLC5A7	102
SULT1C3	0
SULT1C2	2
SULT1C2P1	0
SULT1C4	322
GCC2	4335
LIMS1	1706
RANBP2	20877
CCDC138	817
EDAR	11
LOC100287216	569
SH3RF3	6807
MIR4265	2
MIR4266	0
SEPT10	2256
SOWAHC	6960
RGPD6	0
RGPD5	0
LIMS3L	0
LIMS3	0
LIMS3-LOC440895	1
LOC440895	0
LOC100288570	0
LOC440894	755
MIR4267	0
MALL	19
MIR4436B1	0
NPHP1	326
LINC00116	248
LOC100507334	1
LOC151009	347
BUB1	264
ACOXL	13
BCL2L11	1436
LOC541471	46
ANAPC1	4464
MERTK	168
TMEM87B	1571
FBLN7	34
ZC3H8	1810
ZC3H6	6359
RGPD8	1
POLR1B	4746
CHCHD5	524
FLJ42351	70
SLC20A1	7411
CKAP2L	232
IL1A	8
IL1B	6
IL37	0
IL36G	0
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	2
PSD4	465
PAX8	273
LOC654433	1761
CBWD2	2264
FOXD4L1	48
FAM138B	0
WASH2P	1424
DDX11L2	88
RPL23AP7	1016
RABL2A	3332
SLC35F5	3357
MIR4782	13
ACTR3	25886
LOC100499194	1
LOC440900	2
DPP10	7826
LOC389023	166
DDX18	7487
CCDC93	13251
INSIG2	3110
EN1	0
MARCO	44
C1QL2	10
STEAP3	118
C2orf76	499
DBI	3637
TMEM37	31
SCTR	18
PCDP1	417
TMEM177	751
PTPN4	3106
EPB41L5	7382
TMEM185B	3010
RALB	6776
INHBB	214
LOC84931	0
GLI2	231
TFCP2L1	20
CLASP1	39592
RNU4ATAC	6
LOC254128	283
MKI67IP	2117
TSN	8752
CNTNAP5	1916
GYPC	240
BIN1	11496
CYP27C1	1026
ERCC3	6362
MAP3K2	9925
PROC	28
MIR4783	0
IWS1	7075
MYO7B	24
LIMS2	809
GPR17	450
SFT2D3	1151
WDR33	7713
POLR2D	4201
AMMECR1L	5302
SAP130	6402
UGGT1	14766
HS6ST1	15087
LOC389033	0
LOC100131320	148
RAB6C	512
LOC440905	43
POTEF	6
LOC285103	0
CCDC74B	424
SMPD4	5232
MZT2B	631
TUBA3E	24
CCDC115	5002
IMP4	2534
PTPN18	3361
LOC100216479	523
CFC1B	0
CFC1	0
TISP43	0
LOC646743	0
LOC150527	0
CYP4F30P	0
GPR148	6
FAM123C	7358
ARHGEF4	6689
FAM168B	33273
PLEKHB2	13569
POTEE	30
