Geneid	HISAT2 on data 2 and data 1: aligned reads (BAM)
SIGLEC7	1
SIGLECP3	0
CD33	11
C19orf75	0
IGLON5	9147
VSIG10L	228
ETFB	2593
CLDND2	48
NKG7	22
LIM2	0
LOC147646	0
SIGLEC10	135
LOC100129083	4
SIGLEC8	87
CEACAM18	0
SIGLEC12	0
SIGLEC6	0
ZNF175	1707
FLJ30403	143
SIGLEC5	10
SIGLEC14	16
MIR99B	3
MIRLET7E	0
MIR125A	1
LINC00085	540
HAS1	14
FPR1	50
FPR2	0
FPR3	2
ZNF577	1842
ZNF649	2589
ZNF613	602
ZNF350	1265
ZNF615	1991
ZNF614	3083
ZNF432	1372
ZNF841	4577
ZNF616	2205
ZNF836	2323
PPP2R1A	32021
ZNF766	2237
MIR643	6
ZNF480	2320
ZNF610	1303
ZNF880	1229
ZNF528	5544
ZNF534	273
ZNF578	2927
ZNF808	1189
ZNF701	964
ZNF137P	553
ZNF83	5425
ZNF611	2724
ZNF600	99
ZNF28	2443
ZNF468	1438
ZNF320	5002
ZNF816-ZNF321P	0
ZNF321P	0
ZNF816	277
ZNF702P	827
ERVV-1	0
ERVV-2	2
ZNF160	4835
ZNF415	2605
ZNF347	1913
ZNF665	275
ZNF677	1342
VN1R2	9
VN1R4	0
LOC646508	0
FAM90A27P	0
BIRC8	0
ZNF845	1995
ZNF525	1071
ZNF765	1115
ZNF761	2013
LOC147804	544
ZNF813	470
ZNF331	3259
LOC284379	3
DPRX	0
MIR512-2	0
MIR512-1	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR515-2	0
MIR519E	0
MIR520F	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
MIR521-1	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
MIR516A2	0
MIR519A2	0
MIR371A	0
MIR371B	0
MIR372	0
MIR373	0
NLRP12	8
MYADM	2183
PRKCG	803
CACNG7	14193
CACNG8	11706
MIR935	0
CACNG6	10
VSTM1	0
TARM1	0
OSCAR	67
NDUFA3	1603
TFPT	975
PRPF31	4725
CNOT3	5152
LENG1	661
TMC4	181
MBOAT7	3207
TSEN34	2051
RPS9	42549
LILRB3	16
LILRA6	8
LILRB5	25
LILRB2	11
MIR4752	0
LILRA3	2
LILRA5	0
LILRA4	7
LAIR1	63
TTYH1	5933
LENG8	22932
LENG9	168
CDC42EP5	19
LAIR2	0
KIR3DX1	4
LILRA2	0
LILRA1	2
LILRB1	23
LILRB4	62
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DL1	0
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
FCAR	0
NCR1	0
NLRP7	3
NLRP2	2553
GP6	70
RDH13	991
EPS8L1	169
PPP1R12C	5875
TNNT1	16
TNNI3	17
C19orf51	53
SYT5	6893
PTPRH	11
TMEM86B	604
PPP6R1	5164
HSPBP1	3418
BRSK1	16203
TMEM150B	4
SUV420H2	1746
COX6B2	60
FAM71E2	1
IL11	48
TMEM190	41
TMEM238	14
RPL28	28864
UBE2S	2906
SHISA7	6542
ISOC2	660
ZNF628	628
NAT14	2365
SSC5D	72
SBK2	0
SGK110	0
ZNF579	1436
FIZ1	1411
ZNF524	241
ZNF865	2095
ZNF784	750
ZNF580	1366
ZNF581	964
CCDC106	1581
U2AF2	18402
EPN1	10719
NLRP9	23
RFPL4A	0
NLRP11	0
NLRP4	2
NLRP13	0
NLRP8	0
NLRP5	0
ZNF787	1074
ZNF444	2120
GALP	11
ZSCAN5B	4
ZSCAN5A	75
ZNF542	4024
ZNF582	437
LOC386758	391
ZNF583	1708
ZNF667	4194
LOC100128252	3202
ZNF471	4802
ZFP28	3339
ZNF470	3192
ZNF71	3425
LOC147670	1084
ZNF835	1069
ZIM2	138
PEG3	7697
PEG3-AS1	0
MIMT1	92
USP29	0
ZIM3	0
DUXA	0
ZNF264	6677
AURKC	57
ZNF805	2151
ZNF460	1199
ZNF543	1845
ZNF304	3514
TRAPPC2P1	382
ZNF547	564
ZNF548	3924
ZNF17	1814
ZNF749	1808
VN1R1	716
ZNF772	3704
ZNF419	1935
ZNF773	679
ZNF549	2954
ZNF550	1146
ZNF416	655
ZIK1	1796
ZNF530	686
ZNF134	2750
ZNF211	3119
ZSCAN4	4
ZNF551	4041
ZNF154	6682
ZNF671	2833
ZNF776	6537
ZNF586	2339
ZNF552	538
FKBP1AP1	24
ZNF587B	1143
ZNF587	8594
ZNF814	3207
ZNF417	3849
ZNF418	3021
ZNF256	1178
C19orf18	32
ZNF606	3801
LOC100128398	1869
ZSCAN1	228
ZNF135	5057
ZSCAN18	9179
ZNF329	2598
ZNF274	2355
ZNF544	3060
ZNF8	3407
ZSCAN22	1150
A1BG	242
A1BG-AS1	108
ZNF497	1066
ZNF837	212
MIR4754	0
RPS5	31470
LOC646862	0
ZNF584	1065
ZNF132	1174
ZNF324B	1017
ZNF324	2263
ZNF446	1805
SLC27A5	327
ZBTB45	1521
TRIM28	29376
CHMP2A	3477
UBE2M	3285
LOC100131691	666
MZF1	2530
MGC2752	3635
KIR2DL2	0
KIR3DS1	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS5	0
KIR2DS3	0
KIR2DS1	0
KIR2DS2	0
FAM110C	24
SH3YL1	2652
ACP1	5516
FAM150B	123
TMEM18	1891
LOC339822	29
SNTG2	116
TPO	4
PXDN	13362
MYT1L	40076
LOC730811	437
TSSC1	2171
TRAPPC12	3086
ADI1	4200
RNASEH1	1942
LOC100506054	772
RPS7	18163
COLEC11	56
ALLC	12
LOC100505964	0
LOC727982	2
SOX11	136908
LOC150622	3692
LOC400940	1636
LINC00487	47
CMPK2	518
RSAD2	141
LOC386597	223
RNF144A	13352
LOC100506274	46
LOC339788	9
LINC00299	0
ID2	15920
KIDINS220	87954
MBOAT2	7860
ASAP2	8523
ITGB1BP1	3521
CPSF3	2558
IAH1	2166
ADAM17	3014
YWHAQ	53897
TAF1B	1191
GRHL1	158
KLF11	3015
CYS1	22
RRM2	2924
C2orf48	60
MIR4261	0
HPCAL1	2285
ODC1	15691
SNORA80B	11
NOL10	1739
ATP6V1C2	201
PDIA6	5599
KCNF1	1825
FLJ33534	3
C2orf50	71
PQLC3	555
ROCK2	7000
E2F6	1272
GREB1	196
MIR4429	0
NTSR2	11
LPIN1	4783
MIR4262	0
TRIB2	16833
MIR3125	13
LOC100506474	16
FAM84A	2568
NBAS	6641
DDX1	10316
MYCNOS	488
MYCN	9943
FAM49A	36466
RAD51AP2	95
VSNL1	3516
SMC6	3038
GEN1	1378
MSGN1	0
KCNS3	56
NT5C1B-RDH14	0
RDH14	32
NT5C1B	0
MIR4757	0
OSR1	53
FLJ12334	32
TTC32	508
WDR35	3140
MATN3	90
LAPTM4A	10040
SDC1	929
PUM2	31879
RHOB	14030
HS1BP3	527
GDF7	0
C2orf43	1653
APOB	6
LOC645949	0
KLHL29	1986
ATAD2B	5390
UBXN2A	1332
MFSD2B	22
C2orf44	2437
FKBP1B	3008
SF3B14	2987
TP53I3	896
PFN4	67
LOC375190	464
C2orf84	178
ITSN2	1972
NCOA1	17936
PTRHD1	650
CENPO	2262
ADCY3	3477
DNAJC27	1397
DNAJC27-AS1	277
EFR3B	11424
POMC	18
DNMT3A	5266
MIR1301	0
DTNB	2508
ASXL2	1931
KIF3C	60623
RAB10	19862
FAM59B	3644
HADHA	9952
HADHB	2130
GPR113	59
EPT1	8407
CCDC164	75
OTOF	55
C2orf70	26
CIB4	2
KCNK3	524
C2orf18	2519
CENPA	348
DPYSL5	82748
MAPRE3	9892
TMEM214	1813
AGBL5	4263
OST4	2507
EMILIN1	292
KHK	1428
CGREF1	2065
ABHD1	40
PREB	2532
C2orf53	1
TCF23	0
SLC5A6	2645
C2orf28	1092
CAD	4390
SLC30A3	19
DNAJC5G	0
TRIM54	2
UCN	96
MPV17	2265
GTF3C2	4079
LOC100505624	36
EIF2B4	3215
SNX17	3309
ZNF513	2948
PPM1G	10869
FTH1P3	11
NRBP1	7647
KRTCAP3	292
IFT172	5027
FNDC4	3450
GCKR	66
C2orf16	340
ZNF512	10895
CCDC121	489
GPN1	2950
SUPT7L	6085
SLC4A1AP	3103
MRPL33	1162
RBKS	56
LOC100302650	23
BRE	888
MIR4263	0
LOC100505716	43
FOSL2	359
PLB1	52
PPP1CB	25605
SPDYA	103
TRMT61B	1328
WDR43	3445
SNORD92	0
SNORD53	1
FAM179A	10
C2orf71	0
CLIP4	1448
ALK	130
YPEL5	7634
LBH	5872
LCLAT1	1904
CAPN13	6
GALNT14	670
CAPN14	158
EHD3	1302
XDH	4
SRD5A2	4
MEMO1	2351
DPY30	2021
SPAST	12871
SLC30A6	1841
NLRC4	93
YIPF4	2446
BIRC6	18480
MIR558	0
TTC27	1502
MIR4765	0
LINC00486	9
LOC100271832	10
LTBP1	5067
RASGRP3	495
FAM98A	3267
MYADML	0
LOC100288911	317
CRIM1	6986
FEZ2	3635
VIT	2
STRN	5381
HEATR5B	9498
CCDC75	1104
EIF2AK2	2943
SULT6B1	0
LOC100505876	2398
CEBPZ	3615
C2orf56	1744
PRKD3	3791
QPCT	203
CDC42EP3	4813
FAM82A1	141
CYP1B1	290
CYP1B1-AS1	8
ATL2	4645
HNRPLL	4656
GALM	185
SRSF7	12004
GEMIN6	461
DHX57	6154
MORN2	560
ARHGEF33	200
LOC375196	51
SOS1	12125
CDKL4	11
MAP4K3	5539
LOC728730	217
TMEM178	2589
THUMPD2	770
LOC100128590	68
SLC8A1	9801
LOC388942	0
C2orf91	0
PKDCC	1234
EML4	5297
COX7A2L	6179
KCNG3	0
MTA3	1846
OXER1	29
HAAO	58
ZFP36L2	1490
LOC100129726	38
THADA	2890
PLEKHH2	1423
LOC728819	10
DYNC2LI1	1382
ABCG5	18
ABCG8	12
LRPPRC	13667
PPM1B	6220
SLC3A1	14
PREPL	15100
CAMKMT	139
MIR548AD	0
SIX3	2
SIX2	10
UNQ6975	0
SRBD1	971
PRKCE	10776
EPAS1	1812
LOC388946	0
ATP6V1E2	79
RHOQ	2240
PIGF	670
CRIPT	1560
SOCS5	2804
LOC388948	2
LOC100134259	12
MCFD2	5850
TTC7A	1539
C2orf61	11
CALM2	48160
EPCAM	392
MIR559	0
MSH2	5355
KCNK12	713
MSH6	10462
FBXO11	17539
FOXN2	3798
PPP1R21	3969
STON1-GTF2A1L	4
STON1	869
GTF2A1L	0
LHCGR	0
FSHR	0
NRXN1	33600
ASB3	229
GPR75-ASB3	0
CHAC2	154
ERLEC1	2913
MIR3682	69
GPR75	1066
PSME4	6617
ACYP2	460
TSPYL6	32
C2orf73	6
SPTBN1	80975
RPL23AP32	9
EML6	2515
RTN4	63436
C2orf63	1840
RPS27A	13264
MIR4426	0
MTIF2	1199
PRORSD1P	85
CCDC88A	34275
CCDC104	3029
SMEK2	12774
PNPT1	2897
EFEMP1	36
MIR217	0
MIR216A	0
MIR216B	0
CCDC85A	3659
VRK2	621
FANCL	2240
FLJ30838	2606
MIR4432	0
BCL11A	35727
PAPOLG	6292
FLJ16341	2
REL	431
PUS10	473
PEX13	4057
KIAA1841	4987
LOC339803	596
C2orf74	550
AHSA2	4697
USP34	23649
SNORA70B	0
XPO1	23583
FAM161A	3373
CCT4	15481
COMMD1	815
B3GNT2	1433
TMEM17	283
EHBP1	11172
LOC100132215	373
OTX1	1565
DBIL5P2	25
WDPCP	821
MDH1	8091
UGP2	5813
VPS54	2332
PELI1	10057
LINC00309	0
LGALSL	5365
AFTPH	5739
MIR4434	0
LOC339807	0
SERTAD2	2736
LOC400958	2
SLC1A4	8047
CEP68	8751
RAB1A	14203
ACTR2	20124
SPRED2	3141
MIR4778	0
MEIS1	613
LOC644838	5
ETAA1	1149
C1D	801
WDR92	1050
PNO1	1249
PPP3R1	12729
CNRIP1	7641
PLEK	127
FBXO48	249
APLF	77
PROKR1	98
ARHGAP25	75
BMP10	0
GKN2	0
GKN1	0
ANTXR1	4830
MIR3126	2
GFPT1	12618
NFU1	1265
AAK1	11118
SNORA36C	0
ANXA4	179
GMCL1	1551
SNRNP27	3174
MXD1	2360
ASPRV1	430
PCBP1-AS1	1349
PCBP1	19992
LOC100133985	40
C2orf42	948
TIA1	27620
PCYOX1	10371
SNRPG	1883
FAM136A	2282
TGFA	276
ADD2	38711
FIGLA	0
CLEC4F	0
CD207	0
VAX2	18
ATP6V1B1	16
ANKRD53	230
TEX261	5486
OR7E91P	0
NAGK	6411
MCEE	215
MPHOSPH10	4196
PAIP2B	2487
ZNF638	19557
DYSF	78
CYP26B1	1354
EXOC6B	3550
SPR	159
EMX1	3833
SFXN5	3262
RAB11FIP5	1791
NOTO	0
SMYD5	3143
PRADC1	462
CCT7	17101
FBXO41	9292
EGR4	0
ALMS1	7385
NAT8	81
ALMS1P	216
NAT8B	17
TPRKB	1451
DUSP11	1372
C2orf78	0
STAMBP	2645
ACTG2	10
DGUOK	3045
TET3	11339
BOLA3	324
BOLA3-AS1	3656
MOB1A	1281
MTHFD2	1336
SLC4A5	1020
DCTN1	27314
LOC100189589	97
C2orf81	369
WDR54	1774
RTKN	290
INO80B-WBP1	0
INO80B	97
WBP1	835
MOGS	3404
MRPL53	781
CCDC142	1682
TTC31	2715
LBX2	8
LOC151534	11
PCGF1	884
TLX2	11
DQX1	29
AUP1	4239
HTRA2	2429
LOXL3	1716
DOK1	348
C2orf65	9
SEMA4F	3121
HK2	1054
POLE4	1121
TACR1	93
FAM176A	0
MRPL19	3672
GCFC2	2288
LRRTM4	2191
SNAR-H	0
REG3G	0
REG1B	0
REG1A	0
REG1P	0
REG3A	0
CTNNA2	12221
MIR4264	0
LRRTM1	3298
LOC1720	0
FUNDC2P2	18
SUCLG1	4079
DNAH6	535
C2orf89	45
TMSB10	43866
KCMF1	5765
TCF7L1	834
TGOLN2	14592
RETSAT	1485
ELMOD3	1840
CAPG	628
SH2D6	29
LOC100630918	547
MAT2A	24867
GGCX	3698
VAMP8	57
VAMP5	125
RNF181	1340
TMEM150A	535
USP39	4030
C2orf68	4600
SFTPB	2
GNLY	3
ATOH8	95
LOC284950	2
ST3GAL5	1810
LOC90784	1461
POLR1A	5454
PTCD3	6439
SNORD94	43
IMMT	6901
MIR4779	0
MRPL35	3687
REEP1	25038
KDM3A	5265
CHMP3	172
RNF103-CHMP3	10
RNF103	5062
RMND5A	7479
CD8A	523
CD8B	44
LOC100286979	6
RGPD2	1
RGPD1	27
PLGLB2	0
PLGLB1	0
LOC285074	431
LINC00152	20
MIR4435-1	0
MIR4435-2	0
KRCC1	1115
SMYD1	0
MIR4780	0
FABP1	3
THNSL2	370
FOXI3	6
C2orf51	0
EIF2AK3	2194
RPIA	1489
ANKRD36BP2	276
MIR4436A	0
LOC654342	383
GGT8P	5
ACTR3BP2	0
LOC90499	2
ANKRD20A8P	4
LOC442028	0
TEKT4	0
MAL	0
MRPS5	4488
ZNF514	5847
ZNF2	1004
PROM2	775
KCNIP3	656
FAHD2A	1374
TRIM43B	0
TRIM43	4
LOC729234	175
GPAT2	242
ADRA2B	2
ASTL	22
DUSP2	259
STARD7	14345
LOC285033	303
TMEM127	6475
CIAO1	9344
SNRNP200	34192
ITPRIPL1	478
NCAPH	1203
NEURL3	17
ARID5A	249
KANSL3	8503
FER1L5	87
LMAN2L	1752
CNNM4	2601
MIR3127	1
CNNM3	5018
ANKRD23	1184
ANKRD39	757
SEMA4C	9247
FAM178B	5
FAHD2B	825
ANKRD36	3534
LOC100506123	2934
ANKRD36B	1010
COX5B	3639
ACTR1B	4402
LOC728537	75
ZAP70	40
TMEM131	8507
VWA3B	24
CNGA3	793
INPP4A	12899
COA5	2966
UNC50	2006
MGAT4A	1268
C2orf55	83
TSGA10	174
C2orf15	130
LIPT1	302
MITD1	1075
MRPL30	4317
LYG2	28
LYG1	167
TXNDC9	1224
EIF5B	8159
REV1	6692
AFF3	30940
LONRF2	18844
CHST10	10398
NMS	0
PDCL3	1420
NPAS2	3878
RPL31	43405
TBC1D8	2263
C2orf29	1601
SNORD89	77
RNF149	1471
CREG2	19
RFX8	7
MAP4K4	63358
IL1R2	0
IL1R1	46
IL1RL2	17
IL1RL1	0
IL18R1	2
IL18RAP	0
MIR4772	0
SLC9A4	25
SLC9A2	35
MFSD9	1636
TMEM182	334
LOC100287010	12
LOC150568	7410
LOC284998	1188
LOC100506421	7016
POU3F3	11091
MRPS9	1199
GPR45	215
TGFBRAP1	2813
C2orf49	1240
FHL2	446
LOC285000	2
NCK2	13724
C2orf40	160
UXS1	2854
PLGLA	0
RGPD3	118
ST6GAL2	19592
LOC729121	0
RGPD4	51
SLC5A7	8
SULT1C3	0
SULT1C2	25
SULT1C2P1	0
SULT1C4	538
GCC2	3247
LIMS1	1468
RANBP2	13633
CCDC138	715
EDAR	8
LOC100287216	838
SH3RF3	8988
MIR4265	0
MIR4266	0
SEPT10	2210
SOWAHC	2826
RGPD6	0
RGPD5	0
LIMS3L	0
LIMS3	0
LIMS3-LOC440895	1
LOC440895	0
LOC100288570	0
LOC440894	539
MIR4267	0
MALL	2
MIR4436B1	0
NPHP1	128
LINC00116	184
LOC100507334	0
LOC151009	293
BUB1	1890
ACOXL	4
BCL2L11	977
LOC541471	42
ANAPC1	3675
MERTK	340
TMEM87B	1227
FBLN7	208
ZC3H8	1558
ZC3H6	5074
RGPD8	2
POLR1B	3858
CHCHD5	552
FLJ42351	36
SLC20A1	6298
CKAP2L	1465
IL1A	4
IL1B	6
IL37	2
IL36G	2
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	2
PSD4	445
PAX8	2
LOC654433	22
CBWD2	1781
FOXD4L1	64
FAM138B	0
WASH2P	1566
DDX11L2	121
RPL23AP7	646
RABL2A	2531
SLC35F5	2397
MIR4782	0
ACTR3	18336
LOC100499194	0
LOC440900	0
DPP10	3604
LOC389023	109
DDX18	5896
CCDC93	17493
INSIG2	2069
EN1	0
MARCO	0
C1QL2	78
STEAP3	47
C2orf76	250
DBI	3263
TMEM37	25
SCTR	6
PCDP1	50
TMEM177	931
PTPN4	3077
EPB41L5	6766
TMEM185B	2876
RALB	3590
INHBB	1435
LOC84931	0
GLI2	1590
TFCP2L1	16
CLASP1	30339
RNU4ATAC	10
LOC254128	337
MKI67IP	1637
TSN	7651
CNTNAP5	2195
GYPC	308
BIN1	4797
CYP27C1	232
ERCC3	6572
MAP3K2	7527
PROC	15
MIR4783	0
IWS1	5736
MYO7B	11
LIMS2	435
GPR17	342
SFT2D3	1043
WDR33	7370
POLR2D	3796
AMMECR1L	4712
SAP130	5994
UGGT1	11941
HS6ST1	21536
LOC389033	1
LOC100131320	18
RAB6C	153
LOC440905	23
POTEF	8
LOC285103	0
CCDC74B	253
SMPD4	6043
MZT2B	1002
TUBA3E	30
CCDC115	3906
IMP4	2475
PTPN18	4217
LOC100216479	659
CFC1B	0
CFC1	0
TISP43	0
LOC646743	0
LOC150527	0
CYP4F30P	0
GPR148	2
FAM123C	4011
ARHGEF4	4026
FAM168B	25726
PLEKHB2	8896
POTEE	34
LOC440910	1
WTH3DI	71
LOC389043	0
LOC401010	10
TUBA3D	176
MZT2A	1019
MIR4784	23
LOC150776	4675
CCDC74A	588
POTEKP	0
C2orf27A	146
C2orf27B	10
ANKRD30BL	76
MIR663B	0
GPR39	165
LYPD1	436
NCKAP5	4216
MIR3679	1
MGAT5	10315
TMEM163	2423
ACMSD	149
LOC100129961	715
CCNT2	13238
YSK4	6
RAB3GAP1	4713
ZRANB3	388
R3HDM1	10874
MIR128-1	1
UBXN4	11045
LCT	7
LOC100507600	0
MCM6	5875
DARS	3806
CXCR4	1560
THSD7B	638
HNMT	1052
SPOPL	2570
NXPH2	554
LOC647012	0
LRP1B	1450
KYNU	4
ARHGAP15	63
GTDC1	3141
ZEB2	56402
ZEB2-AS1	19
DKFZp686O1327	2
PABPC1P2	0
ACVR2A	6787
ORC4	6137
MBD5	3781
EPC2	9210
KIF5C	63535
LYPD6B	134
LYPD6	805
MMADHC	4793
RND3	7775
RBM43	286
NMI	51
TNFAIP6	0
MIR4773-2	0
MIR4773-1	0
RIF1	9086
NEB	472
ARL5A	2843
CACNB4	6066
STAM2	4974
FMNL2	23327
PRPF40A	10738
ARL6IP6	2202
RPRM	10288
GALNT13	1703
LOC100144595	43
KCNJ3	2136
NR4A2	3928
GPD2	8556
GALNT5	0
ERMN	50
CYTIP	343
ACVR1C	3162
ACVR1	5783
UPP2	161
LOC554201	6
CCDC148	253
PKP4	11267
DAPL1	0
TANC1	1003
WDSUB1	1069
BAZ2B	8391
MARCH7	9117
LY75-CD302	0
CD302	2
LY75	14
PLA2R1	76
ITGB6	0
RBMS1	424
MIR4785	0
TANK	2278
PSMD14	5105
TBR1	23226
SLC4A10	7899
DPP4	639
GCG	16
FAP	110
IFIH1	132
GCA	1815
KCNH7	1434
FIGN	415
GRB14	801
COBLL1	723
SNORA70F	1
SLC38A11	69
SCN3A	21944
SCN2A	16047
CSRNP3	31033
GALNT3	177
LOC100506124	326
TTC21B	3694
LOC100506134	17
SCN1A	2067
SCN9A	2035
SCN7A	35
XIRP2	16
B3GALT1	1707
STK39	3199
CERS6	11524
MIR4774	1
LOC100861402	0
NOSTRIN	269
SPC25	552
G6PC2	2
ABCB11	15
DHRS9	41
LRP2	252
BBS5	1410
KBTBD10	282
FASTKD1	2221
PPIG	5998
C2orf77	76
PHOSPHO2	294
PHOSPHO2-KLHL23	0
KLHL23	303
SSB	6565
METTL5	993
UBR3	10208
MYO3B	14
LOC440925	8
SP5	124
LOC100505695	53
GAD1	2561
GORASP2	5491
TLK1	4366
METTL8	1716
DCAF17	4363
CYBRD1	630
DYNC1I2	21046
SLC25A12	4765
HAT1	1453
METAP1D	319
DLX1	1586
DLX2	641
ITGA6	1636
PDK1	967
LOC91149	15
RAPGEF4	754
ZAK	2002
MLK7-AS1	22
CDCA7	3995
SP3	10182
OLA1	7647
LOC285084	124
SP9	142
CIR1	2579
SCRN3	3315
GPR155	1417
WIPF1	495
CHRNA1	6
CHN1	1941
ATF2	11643
MIR933	1
ATP5G3	6302
KIAA1715	4922
EVX2	0
HOXD13	0
HOXD12	0
HOXD11	0
HOXD10	0
HOXD9	0
HOXD8	0
HOXD-AS2	0
MIR10B	0
HOXD4	0
HOXD3	0
HOXD-AS1	2
HOXD1	0
MTX2	2606
MIR1246	0
LOC375295	0
HNRNPA3	48582
MIR4444-1	185
NFE2L2	1602
MIR3128	0
LOC100130691	147
AGPS	4591
TTC30B	311
TTC30A	767
PDE11A	135
RBM45	921
OSBPL6	6453
MIR548N	6
PRKRA	3339
DFNB59	147
FKBP7	921
PLEKHA3	1666
LOC100506866	107
TTN	2197
CCDC141	136
SESTD1	15090
ZNF385B	2092
MIR1258	0
CWC22	3087
UBE2E3	7414
MIR4437	0
ITGA4	188
CERKL	56
NEUROD1	1057
SSFA2	3200
PPP1R1C	21
PDE1A	2936
DNAJC10	6152
FRZB	672
NCKAP1	29760
DUSP19	1197
NUP35	1234
ZNF804A	3672
FSIP2	328
ZC3H15	7199
ITGAV	7161
FAM171B	16232
ZSWIM2	20
CALCRL	193
TFPI	1072
GULP1	1992
MIR561	0
DIRC1	0
COL3A1	2802
MIR1245A	0
MIR1245B	0
MIR3606	0
COL5A2	1524
MIR3129	0
WDR75	4182
SLC40A1	761
ASNSD1	5257
ANKAR	483
OSGEPL1	1244
ORMDL1	2834
PMS1	2914
MSTN	167
C2orf88	257
HIBCH	1296
INPP1	1112
MFSD6	4946
TMEM194B	326
NAB1	8373
GLS	8515
STAT1	2899
STAT4	68
MYO1B	2631
OBFC2A	225
SDPR	425
TMEFF2	944
PCGEM1	0
SLC39A10	7439
DNAH7	217
STK17B	440
HECW2	3322
CCDC150	264
LOC100130452	2
GTF3C3	2782
C2orf66	66
PGAP1	16779
ANKRD44	7217
SF3B1	35622
COQ10B	1115
HSPD1	17568
HSPE1-MOB4	0
HSPE1	671
MOB4	10
RFTN2	1160
MARS2	818
BOLL	2
PLCL1	2821
SATB2	109590
FLJ32063	3020
FONG	16
C2orf69	3405
TYW5	1256
C2orf47	544
SPATS2L	2368
KCTD18	801
SGOL2	1119
AOX1	55
AOX2P	0
LOC100507140	0
BZW1	10614
CLK1	23666
PPIL3	1354
NIF3L1	1105
ORC2	2590
FAM126B	5503
NDUFB3	1209
CFLAR	5754
CFLAR-AS1	7
CASP10	160
CASP8	114
ALS2CR12	103
TRAK2	8270
STRADB	2263
ALS2CR11	28
TMEM237	3269
MPP4	28
ALS2	10546
CDK15	2
FZD7	2389
SUMO1	8071
NOP58	5043
SNORD70	3
SNORD11B	3
SNORD11	9
BMPR2	27141
FAM117B	15574
ICA1L	11591
WDR12	2427
ALS2CR8	2260
NBEAL1	1668
CYP20A1	2007
ABI2	36855
RAPH1	6988
CD28	10
CTLA4	0
ICOS	0
PARD3B	1005
NRP2	624
INO80D	4950
LOC100329109	1077
NDUFS1	5712
EEF1B2	22647
SNORD51	12
SNORA41	29
GPR1	29
ZDBF2	2631
ADAM23	3546
LOC200726	0
DYTN	0
MDH1B	211
FASTKD2	2978
MIR3130-1	0
MIR3130-2	0
CPO	17
KLF7	5419
MIR2355	0
CREB1	13882
METTL21A	503
CCNYL1	1803
MIR4775	0
FZD5	137
PLEKHM3	6050
LOC100507443	0
CRYGD	218
CRYGC	0
CRYGB	3
CRYGA	7
C2orf80	945
IDH1	13458
PIKFYVE	7872
PTH2R	45
MAP2	116877
UNC80	1827
RPE	2450
KANSL1L	4699
ACADL	154
MYL1	0
LANCL1	11843
CPS1	59
CPS1-IT1	0
ERBB4	3309
MIR548F2	0
MIR4776-2	0
MIR4776-1	0
IKZF2	785
LOC100130451	5
SPAG16	1252
VWC2L	30
BARD1	751
ABCA12	89
ATIC	3624
FN1	14423
LOC646324	14
MREG	398
PECR	608
TMEM169	2767
XRCC5	33542
PKI55	4148
MARCH4	11399
SMARCAL1	2077
RPL37A	50685
IGFBP2	8265
IGFBP5	979
TNP1	0
DIRC3	37
TNS1	1648
RUFY4	0
CXCR2P1	0
CXCR2	0
CXCR1	0
ARPC2	11560
GPBAR1	12
AAMP	6030
PNKD	2093
TMBIM1	504
C2orf62	1
SLC11A1	31
CTDSP1	1144
MIR26B	0
VIL1	2
USP37	4326
RQCD1	1948
PLCD4	379
ZNF142	6038
BCS1L	2364
RNF25	1686
STK36	3976
TTLL4	2522
CYP27A1	171
PRKAG3	0
WNT6	2
WNT10A	0
CDK5R2	2770
LOC151300	0
FEV	0
CRYBA2	1
MIR375	0
LOC100129175	0
CCDC108	40
IHH	13
MIR3131	1
NHEJ1	855
SLC23A3	37
CNPPD1	5693
FAM134A	8869
ZFAND2B	1651
ABCB6	4853
ATG9A	5046
ANKZF1	6296
GLB1L	280
STK16	1415
TUBA4A	97
TUBA4B	0
DNAJB2	15851
PTPRN	4608
MIR153-1	5
RESP18	1
DNPEP	2014
DES	4
SPEG	7963
GMPPA	916
ACCN4	139
CHPF	2988
TMEM198	2176
MIR3132	4
OBSL1	7654
INHA	161
STK11IP	2469
SLC4A3	10269
MIR4268	0
EPHA4	27216
PAX3	2
CCDC140	0
SGPP2	29
FARSB	5795
MOGAT1	0
ACSL3	8519
KCNE4	146
SCG2	596
AP1S3	853
WDFY1	5011
MRPL44	2819
SERPINE2	5782
FAM124B	88
CUL3	10336
DOCK10	737
MIR4439	0
