Geneid	HISAT2 on data 4 and data 3: aligned reads (BAM)
ZBTB7A	1731
MAP2K2	6432
CREB3L3	12
SIRT6	1852
ANKRD24	2332
EBI3	15
CCDC94	2019
SHD	220
TMIGD2	15
FSD1	5142
STAP2	260
MPND	2052
SH3GL1	9013
CHAF1A	2553
UBXN6	6918
MIR4746	12
HDGFRP2	7402
PLIN4	263
PLIN5	280
LRG1	16
SEMA6B	6726
TNFAIP8L1	1488
C19orf10	2289
DPP9	2391
LOC100131094	122
MIR7-3HG	62
MIR7-3	1
FEM1A	3996
TICAM1	417
PLIN3	1211
ARRDC5	2
UHRF1	2587
MIR4747	0
KDM4B	12947
PTPRS	68170
ZNRF4	6
PLAC2	129
SAFB2	8209
SAFB	15904
C19orf70	1110
HSD11B1L	2692
RPL36	15940
LONP1	7510
CATSPERD	7
PRR22	99
DUS3L	1047
NRTN	4
FUT6	3
FUT3	13
FUT5	1
NDUFA11	3778
VMAC	658
CAPS	690
RANBP3	6478
LOC100128568	50
RFX2	480
ACSBG2	185
MLLT1	14461
ACER1	2
CLPP	2470
ALKBH7	2291
PSPN	49
GTF2F1	9333
KHSRP	16314
MIR3940	0
SLC25A41	311
SLC25A23	7757
CRB3	3
DENND1C	39
TUBB4A	36299
TNFSF9	52
CD70	0
TNFSF14	4
C3	1836
GPR108	1574
TRIP10	773
SH2D3A	24
VAV1	70
EMR1	0
EMR4P	4
FLJ25758	2
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	3310
INSR	11257
ARHGEF18	5592
LOC100128573	26
PEX11G	66
C19orf45	17
ZNF358	5498
MCOLN1	1881
PNPLA6	5655
CAMSAP3	10164
XAB2	4670
C19orf79	2090
PCP2	33
STXBP2	315
RETN	20
C19orf59	6
TRAPPC5	855
FCER2	7
CLEC4G	10
CD209	54
CLEC4M	0
CLEC4GP1	154
EVI5L	8277
FLJ22184	18224
LOC388499	50
LRRC8E	12
MAP2K7	3627
LOC100507588	15
SNAPC2	1170
CTXN1	3188
TIMM44	3414
ELAVL1	11966
CCL25	89
FBN3	17939
CERS4	3158
CD320	2021
NDUFA7	1077
RPS28	7081
KANK3	742
ANGPTL4	163
LOC100507567	57
RAB11B	12854
MARCH2	901
HNRNPM	25863
PRAM1	54
ZNF414	985
MYO1F	351
ADAMTS10	11192
ACTL9	0
OR2Z1	0
ZNF558	4913
MBD3L1	0
MUC16	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G3	0
ZNF317	5443
OR7D2	384
OR7D4	0
OR7E24	0
ZNF699	912
ZNF559	3392
ZNF559-ZNF177	37
ZNF177	6
ZNF266	6030
ZNF560	112
ZNF426	1719
ZNF121	1561
ZNF561	4225
LOC284385	533
ZNF562	7438
ZNF812	19
ZNF846	1206
FBXL12	1560
UBL5	4560
PIN1	4159
OLFM2	16100
COL5A3	957
RDH8	0
C3P1	0
C19orf66	371
ANGPTL6	8
PPAN-P2RY11	0
PPAN	220
SNORD105	1
SNORD105B	3
P2RY11	217
EIF3G	5589
DNMT1	12046
S1PR2	612
MIR4322	4
MRPL4	2300
ICAM1	84
ICAM4	4
ICAM5	187
ZGLP1	1123
FDX1L	1218
RAVER1	3269
ICAM3	393
TYK2	6026
CDC37	9867
MIR1181	0
PDE4A	1628
KEAP1	4920
S1PR5	3
ATG4D	1018
MIR1238	0
KRI1	2728
CDKN2D	5489
AP1M2	1
SLC44A2	11442
LOC147727	1431
ILF3	70823
QTRT1	5081
DNM2	6545
MIR638	0
MIR4748	1
MIR199A1	3
TMED1	804
C19orf38	30
CARM1	8098
YIPF2	1738
C19orf52	1058
SMARCA4	36800
LDLR	4610
SPC24	308
KANK2	1895
DOCK6	991
C19orf80	8
TSPAN16	8
RAB3D	3108
TMEM205	1657
CCDC159	473
LPPR2	12803
SWSAP1	90
EPOR	291
RGL3	23
CCDC151	169
PRKCSH	18247
ELAVL3	53734
ZNF653	1130
ECSIT	3419
CNN1	10
ELOF1	2636
ACP5	16
ZNF627	6229
ZNF833P	239
ZNF823	657
ZNF441	2107
ZNF491	1325
ZNF440	2246
ZNF439	3024
ZNF69	1494
ZNF700	2104
ZNF763	590
ZNF433	1069
ZNF878	76
ZNF844	2046
ZNF788	781
ZNF20	4
ZNF625-ZNF20	112
ZNF625	580
ZNF136	1927
ZNF44	1054
ZNF563	109
ZNF442	229
ZNF799	432
ZNF443	1019
ZNF709	2871
ZNF564	1148
ZNF490	4422
ZNF791	2831
MAN2B1	2688
WDR83	1823
WDR83OS	2025
DHPS	8149
FBXW9	805
TNPO2	26455
SNORD41	5
C19orf43	9539
ASNA1	4818
BEST2	18
HOOK2	2691
JUNB	670
PRDX2	17499
RNASEH2A	1766
RTBDN	60
MAST1	27139
DNASE2	592
KLF1	14
GCDH	1651
SYCE2	267
FARSA	5903
CALR	29377
RAD23A	5844
GADD45GIP1	1578
DAND5	27
NFIX	73074
LYL1	96
TRMT1	3825
NACC1	4999
STX10	2625
IER2	1977
CACNA1A	12964
CCDC130	3383
MRI1	3982
C19orf53	2177
ZSWIM4	3978
LOC284454	95
MIR24-2	0
MIR27A	0
MIR23A	0
MIR181C	22
MIR181D	48
NANOS3	474
C19orf57	1895
CC2D1A	5938
PODNL1	156
DCAF15	3320
RFX1	2372
RLN3	0
IL27RA	543
PALM3	1160
LOC113230	153
SAMD1	3246
PRKACA	7007
ASF1B	458
LOC100507373	1098
LPHN1	27396
CD97	105
DDX39A	4235
PKN1	14112
PTGER1	0
GIPC1	2986
DNAJB1	10639
MIR639	1
TECR	2823
NDUFB7	2100
CLEC17A	0
EMR3	0
ZNF333	5330
EMR2	12
OR7C1	0
OR7A5	0
OR7A10	0
OR7A17	0
OR7C2	0
SLC1A6	2207
CCDC105	0
CASP14	1
OR1I1	0
SYDE1	641
ILVBL	3138
NOTCH3	6606
EPHX3	47
BRD4	11445
AKAP8	3926
AKAP8L	11273
WIZ	10223
MIR1470	3
RASAL3	61
PGLYRP2	0
CYP4F22	0
CYP4F8	0
CYP4F3	0
CYP4F12	18
OR10H2	0
OR10H3	0
CYP4F24P	99
OR10H5	4
OR10H1	0
UCA1	2
CYP4F2	7
CYP4F11	0
OR10H4	0
LOC126536	0
FLJ25328	0
TPM4	21586
RAB8A	4168
HSH2D	15
CIB3	0
FAM32A	8429
AP1M1	7186
KLF2	589
EPS15L1	4926
CALR3	2
C19orf44	1275
CHERP	9357
SLC35E1	7476
MED26	1302
C19orf42	3921
TMEM38A	368
NWD1	29
SIN3B	12706
F2RL3	22
CPAMD8	1130
HAUS8	503
MYO9B	16421
USE1	1552
OCEL1	216
NR2F6	1046
USHBP1	187
BABAM1	5318
ANKLE1	625
ABHD8	2162
MRPL34	641
DDA1	4349
ANO8	16865
GTPBP3	2018
PLVAP	99
BST2	76
FAM125A	1251
TMEM221	160
NXNL1	10
SLC27A1	4530
PGLS	2602
FAM129C	121
GLT25D1	5487
UNC13A	22453
MAP1S	5002
FCHO1	4920
B3GNT3	4
INSL3	2
JAK3	119
RPL18A	41978
SNORA68	13
SLC5A5	66
CCDC124	4318
KCNN1	1552
ARRDC2	129
IL12RB1	8
MAST3	3028
PIK3R2	22355
IFI30	90
MPV17L2	475
RAB3A	13549
PDE4C	173
LOC729966	6
KIAA1683	327
JUND	3082
MIR3188	0
LSM4	3011
PGPEP1	5940
GDF15	13
MIR3189	0
LRRC25	24
SSBP4	3448
ISYNA1	7776
ELL	1562
FKBP8	15270
KXD1	3192
UBA52	29004
C19orf60	1561
CRLF1	70
TMEM59L	7463
KLHL26	1740
CRTC1	9471
COMP	2
UPF1	9457
GDF1	0
CERS1	986
COPE	4542
DDX49	4423
HOMER3	2545
SUGP2	33338
ARMC6	4330
SLC25A42	1987
TMEM161A	1082
MEF2B	5
MEF2BNB-MEF2B	0
MEF2BNB	784
RFXANK	1080
NR2C2AP	1159
NCAN	86534
HAPLN4	754
TM6SF2	151
SUGP1	3393
MAU2	10532
GATAD2A	5027
TSSK6	160
NDUFA13	6605
YJEFN3	1350
CILP2	39
PBX4	718
LPAR2	11012
GMIP	6655
ATP13A1	5967
ZNF101	672
ZNF14	2289
LOC284440	320
ZNF506	5454
ZNF253	5356
ZNF93	1620
ZNF682	2453
ZNF90	315
ZNF486	2105
MIR1270-1	0
MIR1270-2	0
ZNF826P	117
ZNF737	7697
ZNF626	3360
ZNF85	1137
ZNF430	2522
ZNF714	9032
ZNF431	3698
ZNF708	5422
ZNF738	9293
ZNF493	5451
LOC400680	182
ZNF429	1531
ZNF100	2327
LOC641367	72
ZNF43	3970
ZNF208	417
ZNF257	186
ZNF676	6
ZNF729	22
ZNF98	69
LOC440518	0
ZNF492	292
ZNF99	90
ZNF724P	156
ZNF91	11965
ZNF675	2776
ZNF681	3267
RPSAP58	3834
ZNF726	245
ZNF254	5262
LOC100101266	145
LOC148189	1104
LOC148145	30
LOC100505835	2
UQCRFS1	3263
LOC284395	657
VSTM2B	2668
POP4	1271
PLEKHF1	44
C19orf12	5230
CCNE1	131
URI1	5334
ZNF536	1372
DKFZp566F0947	19
TSHZ3	14679
THEG5	0
ZNF507	5659
LOC400684	13
DPY19L3	8418
PDCD5	3742
ANKRD27	4069
RGS9BP	20
NUDT19	744
TDRD12	9
SLC7A9	243
CEP89	3151
C19orf40	140
RHPN2	598
GPATCH1	2261
WDR88	144
LRP3	10619
SLC7A10	40
CEBPA	68
LOC80054	22
CEBPG	6519
PEPD	2224
CHST8	224
KCTD15	12792
LSM14A	13084
KIAA0355	6667
GPI	17686
PDCD2L	869
UBA2	12164
WTIP	987
SCGB1B2P	72
SCGB2B2	8
SCGB2B3P	5
ZNF302	9344
ZNF181	3139
ZNF599	1161
LOC400685	203
LOC100652909	2
ZNF30	1161
ZNF792	945
GRAMD1A	10521
SCN1B	53
HPN	4
LOC100128675	1
FXYD3	16
LGI4	875
FXYD1	241
FXYD7	1380
FXYD5	134
FAM187B	0
LSR	477
USF2	13178
HAMP	0
MAG	14
CD22	6
FFAR1	0
FFAR3	0
LOC100128682	0
FFAR2	0
KRTDAP	0
DMKN	10
SBSN	14
GAPDHS	329
LOC100506469	398
TMEM147	1564
ATP4A	7
HAUS5	3145
RBM42	2780
ETV2	110
COX6B1	5459
UPK1A	19
ZBTB32	68
MLL4	11922
IGFLR1	114
U2AF1L4	537
PSENEN	832
LIN37	1245
HSPB6	224
C19orf55	903
ARHGAP33	31509
PRODH2	8
NPHS1	50
KIRREL2	250
APLP1	28456
NFKBID	170
HCST	16
TYROBP	111
LRFN3	2014
SDHAF1	573
C19orf46	49
ALKBH6	500
CLIP3	44044
THAP8	495
WDR62	863
POLR2I	1372
TBCB	11370
CAPNS1	8895
COX7A1	110
ZNF565	1550
ZNF146	11907
LOC100134317	51
LOC100506930	1542
ZFP14	7633
ZFP82	2125
LOC644189	20
ZNF566	3900
LOC728752	163
ZNF260	8061
ZNF529	6348
ZNF382	3517
ZNF461	2164
ZNF567	1335
ZNF850	1010
LOC284408	403
ZNF790	1090
ZNF345	1357
ZNF829	1637
ZNF568	3387
ZNF420	2510
ZNF585A	2004
ZNF585B	3142
ZNF383	948
LOC284412	76
HKR1	3069
ZNF527	2280
ZNF569	2575
ZNF570	1793
ZNF793	11193
LOC100507433	1781
ZNF540	2269
ZNF571	700
ZFP30	7008
ZNF781	1454
ZNF607	3240
ZNF573	1839
LOC644554	632
LOC100631378	206
WDR87	177
SIPA1L3	4791
DPF1	7681
PPP1R14A	33
SPINT2	2657
YIF1B	1861
C19orf33	0
KCNK6	28
CATSPERG	1434
PSMD8	5827
GGN	133
SPRED3	262
FAM98C	1061
RASGRP4	110
RYR1	838
MAP4K1	152
EIF3K	5793
ACTN4	14446
CAPN12	25
LGALS7	0
LGALS7B	0
LGALS4	54
ECH1	4297
HNRNPL	20332
RINL	268
SIRT2	7271
NFKBIB	749
LOC643669	698
SARS2	868
MRPS12	658
FBXO17	758
FBXO27	1152
PAPL	2
PAK4	2412
NCCRP1	16
SYCN	0
IL28B	6
IL28A	3
IL29	5
LRFN1	2622
GMFG	103
SAMD4B	7675
PAF1	6917
MED29	3882
ZFP36	477
MIR4530	0
PLEKHG2	13003
RPS16	25996
SUPT5H	21338
TIMM50	3396
DLL3	1869
SELV	2
EID2B	1147
EID2	2082
LGALS13	0
LOC100129935	0
LGALS16	0
LGALS17A	0
LGALS14	4
CLC	0
LEUTX	0
DYRK1B	2820
FBL	11556
FCGBP	1128
PSMC4	5721
ZNF546	1481
ZNF780B	7932
ZNF780A	3969
MAP3K10	7042
TTC9B	1669
CNTD2	92
AKT2	11478
MIR641	75
C19orf47	1594
PLD3	12173
HIPK4	27
PRX	397
SERTAD1	128
SERTAD3	375
BLVRB	610
SPTBN4	5480
SHKBP1	1117
LTBP4	3840
NUMBL	5698
ADCK4	2527
ITPKC	1312
C19orf54	640
SNRPA	4007
MIA	7
MIA-RAB4B	0
RAB4B	0
RAB4B-EGLN2	0
EGLN2	37
CYP2A6	63
CYP2A7	10
CYP2G1P	33
CYP2B7P1	21
CYP2B6	0
CYP2A13	0
CYP2F1	0
CYP2S1	27
AXL	1928
HNRNPUL1	33304
CCDC97	4012
TGFB1	675
B9D2	254
TMEM91	816
EXOSC5	1176
BCKDHA	2471
B3GNT8	94
ATP5SL	2431
C19orf69	8
LOC100505495	195
CEACAM21	22
CEACAM4	0
CEACAM7	0
CEACAM5	1
CEACAM6	0
CEACAM3	0
LYPD4	0
DMRTC2	0
RPS19	31431
CD79A	16
ARHGEF1	5020
RABAC1	4174
ATP1A3	42650
GRIK5	10580
ZNF574	2651
POU2F2	3594
LOC100505622	3
MIR4323	0
DEDD2	1669
ZNF526	1341
GSK3A	10484
ERF	1376
CIC	17501
PAFAH1B3	7240
PRR19	327
TMEM145	5871
MEGF8	23177
CNFN	9
LIPE	992
CXCL17	8
CEACAM1	33
CEACAM8	4
PSG3	2
PSG8	0
LOC100289650	7
PSG10P	0
PSG1	8
PSG6	0
PSG7	0
PSG11	0
PSG2	4
PSG5	0
PSG4	0
LOC284344	0
PSG9	2
PRG1	0
CD177	14
TEX101	14
LYPD3	44
PHLDB3	372
ETHE1	628
ZNF575	236
XRCC1	3874
LOC390940	517
IRGQ	19657
ZNF576	806
ZNF428	6661
SRRM5	304
CADM4	22995
PLAUR	315
IRGC	2
SMG9	3656
KCNN4	6
LYPD5	407
ZNF283	932
ZNF404	1254
LOC100505715	854
ZNF45	3112
ZNF221	1784
ZNF155	1138
ZNF230	984
ZNF222	871
ZNF223	1557
ZNF284	1205
ZNF224	588
LOC100379224	593
ZNF225	954
ZNF234	3422
ZNF226	2778
ZNF227	3427
ZNF233	1622
ZNF235	1529
ZFP112	2393
ZNF285	3131
ZNF229	3360
ZNF180	2176
CEACAM20	0
CEACAM22P	0
IGSF23	0
PVR	4942
MIR4531	0
CEACAM19	1042
CEACAM16	0
BCL3	298
CBLC	4
BCAM	1388
PVRL2	1881
TOMM40	2829
APOE	1469
APOC1	145
APOC1P1	0
APOC4-APOC2	1
APOC4	0
APOC2	0
CLPTM1	7288
RELB	80
CLASRP	4425
ZNF296	161
GEMIN7	977
PPP1R37	3836
NKPD1	85
TRAPPC6A	296
BLOC1S3	1146
EXOC3L2	10
MARK4	9405
CKM	83
KLC3	754
ERCC2	2938
PPP1R13L	146
CD3EAP	350
ERCC1	3672
FOSB	25
RTN2	6499
PPM1N	24
VASP	972
OPA3	1459
GPR4	180
EML2	1417
MIR330	5
LOC100287177	0
GIPR	51
MIR642A	0
MIR642B	0
SNRPD2	6927
QPCTL	693
FBXO46	2355
LOC388553	2
SIX5	578
DMPK	10509
DMWD	7350
RSPH6A	5
SYMPK	8390
FOXA3	5
IRF2BP1	2264
MYPOP	523
NANOS2	11
NOVA2	5423
CCDC61	575
MIR769	0
PGLYRP1	25
IGFL4	49
IGFL3	1
IGFL2	14
DKFZp434J0226	134
IGFL1	0
HIF3A	1776
PPP5C	7273
CCDC8	453
PNMAL1	11226
LOC100506012	101
PNMAL2	2641
CALM3	75595
PTGIR	2
GNG8	287
DACT3	3091
LOC100506068	209
PRKD2	2122
MIR320E	8
STRN4	14429
FKRP	1710
SLC1A5	722
SNAR-E	0
AP2S1	2936
ARHGAP35	42922
NPAS1	1673
TMEM160	431
ZC3H4	8903
SAE1	10724
BBC3	510
MIR3190	0
MIR3191	0
CCDC9	1509
PRR24	493
C5AR1	79
GPR77	14
DHX34	4349
MEIS3	8823
SLC8A2	6845
KPTN	1164
LOC100505681	61
NAPA	4791
ZNF541	38
GLTSCR1	3903
EHD2	467
GLTSCR2	18821
SNORD23	13
SEPW1	7046
TPRX1	4
CRX	0
SULT2A1	0
SNAR-A12	0
SNAR-A13	0
SNAR-C1	0
SNAR-C5	0
SNAR-C2	0
SNAR-A1	0
SNAR-A2	0
SNAR-A14	0
SNAR-A11	0
SNAR-A4	0
SNAR-A8	0
SNAR-A5	0
SNAR-A9	0
SNAR-A3	0
SNAR-A10	0
SNAR-A6	0
SNAR-A7	0
SNAR-C4	0
SNAR-C3	0
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C	318
LIG1	5331
CARD8	3219
LOC100505812	76
ZNF114	420
CCDC114	181
EMP3	246
TMEM143	344
SYNGR4	2
KDELR1	4209
GRIN2D	1289
GRWD1	1728
KCNJ14	257
CYTH2	21423
LMTK3	9514
SULT2B1	4
FAM83E	25
SPACA4	9
RPL18	31277
SPHK2	2167
DBP	401
CA11	1782
SEC1	16
NTN5	21
FUT2	387
MAMSTR	308
RASIP1	496
IZUMO1	41
FUT1	56
FGF21	0
BCAT2	1180
HSD17B14	204
PLEKHA4	174
PPP1R15A	6639
TULP2	51
NUCB1	7440
DHDH	53
BAX	1361
FTL	32005
GYS1	3300
RUVBL2	5381
LHB	4
CGB	0
SNAR-G2	0
CGB2	0
CGB1	0
SNAR-G1	0
CGB5	0
CGB8	0
CGB7	0
NTF4	4
KCNA7	0
SNRNP70	22946
LIN7B	662
C19orf73	65
PPFIA3	5859
HRC	68
TRPM4	992
SLC6A16	140
MIR4324	4
CD37	204
TEAD2	3124
DKKL1	80
CCDC155	15
PTH2	0
LOC100507003	239
SLC17A7	6751
PIH1D1	2901
ALDH16A1	657
FLT3LG	72
RPL13A	3985
RPL13AP5	0
SNORD32A	60
SNORD33	11
SNORD34	6
SNORD35A	27
RPS11	89742
SNORD35B	126
MIR150	4
FCGRT	1099
RCN3	414
NOSIP	2087
PRRG2	30
PRR12	10190
RRAS	240
SCAF1	9557
IRF3	905
BCL2L12	218
PRMT1	12832
C19orf76	107
CPT1C	8987
TSKS	9
AP2A1	11182
FUZ	1758
MED25	3881
LOC100506033	1672
PTOV1	17488
MIR4749	1
PNKP	1793
AKT1S1	1816
TBC1D17	5136
MIR4750	2
IL4I1	28
NUP62	8004
ATF5	1599
MIR4751	0
SIGLEC11	13
SIGLEC16	60
VRK3	2328
ZNF473	2676
FLJ26850	43
SNAR-B2	0
SNAR-B1	0
SNAR-D	0
IZUMO2	18
MYH14	459
KCNC3	772
NAPSB	80
NAPSA	107
NR1H2	1867
POLD1	2455
SPIB	1
MYBPC2	5
FAM71E1	77
C19orf63	7597
JOSD2	510
ASPDH	181
LRRC4B	12050
SNAR-F	0
SYT3	3855
C19orf81	57
SHANK1	10164
CLEC11A	344
GPR32	0
ACPT	52
C19orf48	1675
SNORD88B	18
SNORD88A	2
SNORD88C	2
MGC45922	4
KLK1	0
KLK15	0
KLK3	0
KLK2	7
KLKP1	0
KLK4	0
KLK5	0
KLK6	0
KLK7	0
KLK8	0
KLK9	0
KLK10	3
KLK11	0
KLK12	0
KLK13	6
KLK14	98
CTU1	438
SIGLEC9	27
SIGLEC7	9
SIGLECP3	2
CD33	25
C19orf75	0
IGLON5	13982
VSIG10L	202
ETFB	1827
CLDND2	60
NKG7	11
LIM2	0
LOC147646	0
SIGLEC10	216
LOC100129083	4
SIGLEC8	102
CEACAM18	0
SIGLEC12	5
SIGLEC6	0
ZNF175	2351
FLJ30403	172
SIGLEC5	11
SIGLEC14	22
MIR99B	7
MIRLET7E	2
MIR125A	0
LINC00085	795
HAS1	63
FPR1	72
FPR2	0
FPR3	4
ZNF577	2569
ZNF649	2782
ZNF613	881
ZNF350	1831
ZNF615	3003
ZNF614	4038
ZNF432	1958
ZNF841	6542
ZNF616	2750
ZNF836	3141
PPP2R1A	33930
ZNF766	2605
MIR643	5
ZNF480	3194
ZNF610	1390
ZNF880	1516
ZNF528	6477
ZNF534	187
ZNF578	3400
ZNF808	1726
ZNF701	1448
ZNF137P	774
ZNF83	9896
ZNF611	3395
ZNF600	70
ZNF28	2943
ZNF468	1784
ZNF320	6561
ZNF816-ZNF321P	0
ZNF321P	0
ZNF816	146
ZNF702P	199
ERVV-1	0
ERVV-2	0
ZNF160	6078
ZNF415	3083
ZNF347	2427
ZNF665	340
ZNF677	1599
VN1R2	3
VN1R4	0
LOC646508	0
FAM90A27P	0
BIRC8	0
ZNF845	2072
ZNF525	1304
ZNF765	1572
ZNF761	2550
LOC147804	903
ZNF813	812
ZNF331	3498
LOC284379	0
DPRX	0
MIR512-2	0
MIR512-1	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR515-2	0
MIR519E	0
MIR520F	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
MIR521-1	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
MIR516A2	0
MIR519A2	0
MIR371A	0
MIR371B	0
MIR372	0
MIR373	0
NLRP12	13
MYADM	2658
PRKCG	523
CACNG7	13311
CACNG8	12609
MIR935	0
CACNG6	9
VSTM1	0
TARM1	0
OSCAR	56
NDUFA3	1473
TFPT	1205
PRPF31	4749
CNOT3	5365
LENG1	651
TMC4	229
MBOAT7	3074
TSEN34	2049
RPS9	46361
LILRB3	18
LILRA6	34
LILRB5	81
LILRB2	13
MIR4752	0
LILRA3	2
LILRA5	2
LILRA4	5
LAIR1	59
TTYH1	5974
LENG8	23939
LENG9	133
CDC42EP5	66
LAIR2	0
KIR3DX1	0
LILRA2	22
LILRA1	10
LILRB1	26
LILRB4	68
LILRP2	0
KIR3DL3	0
KIR2DL3	0
KIR2DL1	0
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
FCAR	3
NCR1	0
NLRP7	56
NLRP2	2572
GP6	123
RDH13	1154
EPS8L1	269
PPP1R12C	7318
TNNT1	49
TNNI3	19
C19orf51	34
SYT5	6090
PTPRH	6
TMEM86B	797
PPP6R1	5743
HSPBP1	3359
BRSK1	16604
TMEM150B	11
SUV420H2	1732
COX6B2	38
FAM71E2	5
IL11	61
TMEM190	19
TMEM238	24
RPL28	25498
UBE2S	3195
SHISA7	4711
ISOC2	688
ZNF628	442
NAT14	2285
SSC5D	120
SBK2	0
SGK110	0
ZNF579	1320
FIZ1	1568
ZNF524	251
ZNF865	1914
ZNF784	662
ZNF580	1430
ZNF581	1000
CCDC106	1715
U2AF2	20774
EPN1	10569
NLRP9	14
RFPL4A	0
NLRP11	2
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
ZNF787	1171
ZNF444	2359
GALP	50
ZSCAN5B	4
ZSCAN5A	138
ZNF542	5632
ZNF582	485
LOC386758	635
ZNF583	2430
ZNF667	4183
LOC100128252	4545
ZNF471	6705
ZFP28	4257
ZNF470	3757
ZNF71	4215
LOC147670	1492
ZNF835	993
ZIM2	169
PEG3	9837
PEG3-AS1	0
MIMT1	119
USP29	0
ZIM3	0
DUXA	0
ZNF264	10035
AURKC	130
ZNF805	2739
ZNF460	1670
ZNF543	2140
ZNF304	4794
TRAPPC2P1	398
ZNF547	968
ZNF548	4488
ZNF17	2133
ZNF749	2277
VN1R1	517
ZNF772	5333
ZNF419	2272
ZNF773	1146
ZNF549	4259
ZNF550	1253
ZNF416	904
ZIK1	2534
ZNF530	821
ZNF134	3212
ZNF211	3833
ZSCAN4	3
ZNF551	4346
ZNF154	7802
ZNF671	3272
ZNF776	7721
ZNF586	2643
ZNF552	666
FKBP1AP1	52
ZNF587B	958
ZNF587	8091
ZNF814	3555
ZNF417	5759
ZNF418	4278
ZNF256	1331
C19orf18	56
ZNF606	5069
LOC100128398	3428
ZSCAN1	310
ZNF135	5857
ZSCAN18	10135
ZNF329	3440
ZNF274	2836
ZNF544	3956
ZNF8	3964
ZSCAN22	1121
A1BG	136
A1BG-AS1	48
ZNF497	841
ZNF837	172
MIR4754	5
RPS5	32557
LOC646862	0
ZNF584	1174
ZNF132	1226
ZNF324B	1040
ZNF324	2665
ZNF446	1729
SLC27A5	388
ZBTB45	1746
TRIM28	27570
CHMP2A	4169
UBE2M	3799
LOC100131691	825
MZF1	2174
MGC2752	4100
KIR2DL2	0
KIR3DS1	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS5	0
KIR2DS3	0
KIR2DS1	0
KIR2DS2	0
FAM110C	470
SH3YL1	2961
ACP1	5754
FAM150B	17
TMEM18	1860
LOC339822	11
SNTG2	116
TPO	4
PXDN	13258
MYT1L	55375
LOC730811	403
TSSC1	2078
TRAPPC12	3320
ADI1	995
RNASEH1	2293
LOC100506054	1006
RPS7	19482
COLEC11	81
ALLC	19
LOC100505964	0
LOC727982	7
SOX11	177055
LOC150622	5638
LOC400940	2188
LINC00487	151
CMPK2	501
RSAD2	203
LOC386597	262
RNF144A	13301
LOC100506274	38
LOC339788	1
LINC00299	0
ID2	5610
KIDINS220	100806
MBOAT2	9009
ASAP2	12369
ITGB1BP1	4286
CPSF3	3236
IAH1	2819
ADAM17	4871
YWHAQ	68338
TAF1B	1816
GRHL1	443
KLF11	3739
CYS1	42
RRM2	3508
C2orf48	71
MIR4261	1
HPCAL1	4202
ODC1	14698
SNORA80B	12
NOL10	2320
ATP6V1C2	316
PDIA6	7510
KCNF1	2171
FLJ33534	14
C2orf50	33
PQLC3	434
ROCK2	9044
E2F6	1339
GREB1	955
MIR4429	0
NTSR2	8
LPIN1	6093
MIR4262	0
TRIB2	11161
MIR3125	10
LOC100506474	12
FAM84A	3260
NBAS	8032
DDX1	13106
MYCNOS	369
MYCN	8289
FAM49A	29323
RAD51AP2	66
VSNL1	2080
SMC6	4587
GEN1	1784
MSGN1	0
KCNS3	144
NT5C1B-RDH14	0
RDH14	16
NT5C1B	2
MIR4757	0
OSR1	180
FLJ12334	73
TTC32	613
WDR35	3605
MATN3	152
LAPTM4A	11958
SDC1	1188
PUM2	31814
RHOB	16084
HS1BP3	760
GDF7	2
C2orf43	2104
APOB	38
LOC645949	0
KLHL29	6680
ATAD2B	6665
UBXN2A	1900
MFSD2B	50
C2orf44	2968
FKBP1B	3309
SF3B14	3432
TP53I3	1295
PFN4	118
LOC375190	573
C2orf84	198
ITSN2	3050
NCOA1	25905
PTRHD1	778
CENPO	2929
ADCY3	3580
DNAJC27	1663
DNAJC27-AS1	431
EFR3B	19733
POMC	103
DNMT3A	7090
MIR1301	0
DTNB	2010
ASXL2	3100
KIF3C	60346
RAB10	23115
FAM59B	5733
HADHA	12593
HADHB	3436
GPR113	87
EPT1	11414
CCDC164	117
OTOF	413
C2orf70	59
CIB4	8
KCNK3	1028
C2orf18	2573
CENPA	373
DPYSL5	91808
MAPRE3	9606
TMEM214	2458
AGBL5	4313
OST4	3009
EMILIN1	352
KHK	1559
CGREF1	1626
ABHD1	35
PREB	3142
C2orf53	2
TCF23	0
SLC5A6	3598
