Geneid	HISAT2 on data 8 and data 7: aligned reads (BAM)
PVRL2	837
TOMM40	2458
APOE	23967
APOC1	99
APOC1P1	0
APOC4-APOC2	0
APOC4	0
APOC2	0
CLPTM1	11720
RELB	166
CLASRP	2632
ZNF296	49
GEMIN7	440
PPP1R37	4154
NKPD1	53
TRAPPC6A	549
BLOC1S3	692
EXOC3L2	7
MARK4	5696
CKM	7
KLC3	316
ERCC2	1406
PPP1R13L	248
CD3EAP	244
ERCC1	1886
FOSB	512
RTN2	4140
PPM1N	27
VASP	467
OPA3	1524
GPR4	139
EML2	4297
MIR330	5
LOC100287177	7
GIPR	117
MIR642A	0
MIR642B	0
SNRPD2	3137
QPCTL	567
FBXO46	477
LOC388553	0
SIX5	202
DMPK	3856
DMWD	4201
RSPH6A	0
SYMPK	5013
FOXA3	0
IRF2BP1	2745
MYPOP	1796
NANOS2	4
NOVA2	1463
CCDC61	258
MIR769	0
PGLYRP1	7
IGFL4	158
IGFL3	0
IGFL2	4
DKFZp434J0226	98
IGFL1	2
HIF3A	1489
PPP5C	4845
CCDC8	204
PNMAL1	12240
LOC100506012	149
PNMAL2	14534
CALM3	144793
PTGIR	4
GNG8	15
DACT3	7528
LOC100506068	43
PRKD2	695
MIR320E	2
STRN4	5496
FKRP	1533
SLC1A5	23
SNAR-E	0
AP2S1	3216
ARHGAP35	13387
NPAS1	715
TMEM160	1320
ZC3H4	1987
SAE1	5753
BBC3	249
MIR3190	0
MIR3191	0
CCDC9	1223
PRR24	518
C5AR1	67
GPR77	20
DHX34	1162
MEIS3	5574
SLC8A2	11558
KPTN	578
LOC100505681	12
NAPA	12799
ZNF541	67
GLTSCR1	1325
EHD2	1926
GLTSCR2	4653
SNORD23	8
SEPW1	13695
TPRX1	0
CRX	0
SULT2A1	0
SNAR-A12	0
SNAR-A13	0
SNAR-C1	0
SNAR-C5	0
SNAR-C2	0
SNAR-A1	0
SNAR-A2	0
SNAR-A14	0
SNAR-A11	0
SNAR-A4	0
SNAR-A8	0
SNAR-A5	0
SNAR-A9	0
SNAR-A3	0
SNAR-A10	0
SNAR-A6	0
SNAR-A7	0
SNAR-C4	0
SNAR-C3	0
BSPH1	0
ELSPBP1	0
CABP5	2
PLA2G4C	3055
LIG1	771
CARD8	790
LOC100505812	12
ZNF114	26
CCDC114	68
EMP3	164
TMEM143	592
SYNGR4	6
KDELR1	2142
GRIN2D	528
GRWD1	924
KCNJ14	161
CYTH2	4448
LMTK3	7568
SULT2B1	4
FAM83E	1
SPACA4	0
RPL18	6921
SPHK2	3903
DBP	2440
CA11	23457
SEC1	53
NTN5	67
FUT2	104
MAMSTR	224
RASIP1	436
IZUMO1	27
FUT1	301
FGF21	0
BCAT2	736
HSD17B14	696
PLEKHA4	101
PPP1R15A	1918
TULP2	82
NUCB1	9699
DHDH	82
BAX	679
FTL	25265
GYS1	2175
RUVBL2	3233
LHB	0
CGB	0
SNAR-G2	0
CGB2	3
CGB1	0
SNAR-G1	0
CGB5	0
CGB8	0
CGB7	0
NTF4	0
KCNA7	0
SNRNP70	12519
LIN7B	790
C19orf73	69
PPFIA3	7896
HRC	51
TRPM4	736
SLC6A16	45
MIR4324	1
CD37	109
TEAD2	98
DKKL1	1
CCDC155	0
PTH2	2
LOC100507003	6
SLC17A7	65218
PIH1D1	2374
ALDH16A1	470
FLT3LG	109
RPL13A	1078
RPL13AP5	0
SNORD32A	10
SNORD33	1
SNORD34	1
SNORD35A	6
RPS11	10818
SNORD35B	26
MIR150	0
FCGRT	690
RCN3	328
NOSIP	1606
PRRG2	38
PRR12	3516
RRAS	458
SCAF1	9462
IRF3	1552
BCL2L12	87
PRMT1	4054
C19orf76	61
CPT1C	4286
TSKS	2
AP2A1	12863
FUZ	1557
MED25	1875
LOC100506033	490
PTOV1	6456
MIR4749	0
PNKP	1080
AKT1S1	1957
TBC1D17	4882
MIR4750	1
IL4I1	13
NUP62	1801
ATF5	518
MIR4751	0
SIGLEC11	19
SIGLEC16	14
VRK3	1283
ZNF473	441
FLJ26850	28
SNAR-B2	0
SNAR-B1	0
SNAR-D	0
IZUMO2	5
MYH14	4900
KCNC3	1612
NAPSB	79
NAPSA	54
NR1H2	4146
POLD1	406
SPIB	0
MYBPC2	49
FAM71E1	386
C19orf63	4905
JOSD2	953
ASPDH	1189
LRRC4B	10381
SNAR-F	0
SYT3	2701
C19orf81	98
SHANK1	11412
CLEC11A	395
GPR32	0
ACPT	4
C19orf48	403
SNORD88B	5
SNORD88A	1
SNORD88C	1
MGC45922	10
KLK1	2
KLK15	0
KLK3	2
KLK2	0
KLKP1	0
KLK4	4
KLK5	132
KLK6	3782
KLK7	1848
KLK8	0
KLK9	0
KLK10	65
KLK11	0
KLK12	0
KLK13	0
KLK14	22
CTU1	241
SIGLEC9	12
SIGLEC7	5
SIGLECP3	0
CD33	38
C19orf75	0
IGLON5	2561
VSIG10L	380
ETFB	2590
CLDND2	34
NKG7	22
LIM2	0
LOC147646	0
SIGLEC10	88
LOC100129083	0
SIGLEC8	85
CEACAM18	0
SIGLEC12	0
SIGLEC6	4
ZNF175	706
FLJ30403	83
SIGLEC5	4
SIGLEC14	10
MIR99B	1
MIRLET7E	1
MIR125A	0
LINC00085	636
HAS1	190
FPR1	10
FPR2	2
FPR3	0
ZNF577	410
ZNF649	515
ZNF613	197
ZNF350	446
ZNF615	906
ZNF614	647
ZNF432	334
ZNF841	839
ZNF616	246
ZNF836	207
PPP2R1A	17637
ZNF766	387
MIR643	0
ZNF480	399
ZNF610	348
ZNF880	197
ZNF528	646
ZNF534	66
ZNF578	136
ZNF808	127
ZNF701	111
ZNF137P	160
ZNF83	2136
ZNF611	364
ZNF600	95
ZNF28	295
ZNF468	258
ZNF320	792
ZNF816-ZNF321P	0
ZNF321P	0
ZNF816	91
ZNF702P	141
ERVV-1	0
ERVV-2	0
ZNF160	1487
ZNF415	2114
ZNF347	358
ZNF665	53
ZNF677	81
VN1R2	2
VN1R4	0
LOC646508	0
FAM90A27P	0
BIRC8	0
ZNF845	242
ZNF525	168
ZNF765	115
ZNF761	595
LOC147804	130
ZNF813	69
ZNF331	1895
LOC284379	0
DPRX	0
MIR512-2	0
MIR512-1	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR515-2	0
MIR519E	0
MIR520F	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
MIR521-1	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
MIR516A2	0
MIR519A2	0
MIR371A	0
MIR371B	0
MIR372	0
MIR373	1
NLRP12	8
MYADM	3717
PRKCG	8704
CACNG7	9890
CACNG8	11788
MIR935	0
CACNG6	15
VSTM1	7
TARM1	0
OSCAR	87
NDUFA3	1967
TFPT	2051
PRPF31	2216
CNOT3	1803
LENG1	448
TMC4	91
MBOAT7	6383
TSEN34	699
RPS9	11332
LILRB3	9
LILRA6	9
LILRB5	10
LILRB2	23
MIR4752	0
LILRA3	0
LILRA5	0
LILRA4	40
LAIR1	129
TTYH1	18340
LENG8	8680
LENG9	111
CDC42EP5	21
LAIR2	17
KIR3DX1	0
LILRA2	22
LILRA1	11
LILRB1	69
LILRB4	78
LILRP2	0
KIR3DL3	0
KIR2DL3	4
KIR2DL1	2
KIR2DL4	0
KIR3DL1	0
KIR2DS4	0
KIR3DL2	0
FCAR	0
NCR1	4
NLRP7	0
NLRP2	253
GP6	94
RDH13	473
EPS8L1	15
PPP1R12C	10078
TNNT1	347
TNNI3	54
C19orf51	21
SYT5	7355
PTPRH	183
TMEM86B	577
PPP6R1	9319
HSPBP1	3812
BRSK1	21508
TMEM150B	9
SUV420H2	582
COX6B2	2
FAM71E2	0
IL11	42
TMEM190	12
TMEM238	2
RPL28	6378
UBE2S	1239
SHISA7	4695
ISOC2	1010
ZNF628	357
NAT14	2329
SSC5D	322
SBK2	2
SGK110	0
ZNF579	822
FIZ1	1158
ZNF524	344
ZNF865	1526
ZNF784	318
ZNF580	1397
ZNF581	223
CCDC106	2827
U2AF2	5895
EPN1	14212
NLRP9	28
RFPL4A	0
NLRP11	0
NLRP4	4
NLRP13	0
NLRP8	0
NLRP5	2
ZNF787	953
ZNF444	2614
GALP	0
ZSCAN5B	6
ZSCAN5A	127
ZNF542	1541
ZNF582	174
LOC386758	478
ZNF583	339
ZNF667	1985
LOC100128252	2776
ZNF471	593
ZFP28	1006
ZNF470	1004
ZNF71	394
LOC147670	1393
ZNF835	413
ZIM2	24
PEG3	18726
PEG3-AS1	0
MIMT1	26
USP29	0
ZIM3	0
DUXA	0
ZNF264	2056
AURKC	46
ZNF805	688
ZNF460	104
ZNF543	269
ZNF304	985
TRAPPC2P1	250
ZNF547	215
ZNF548	608
ZNF17	453
ZNF749	237
VN1R1	209
ZNF772	669
ZNF419	795
ZNF773	159
ZNF549	431
ZNF550	130
ZNF416	223
ZIK1	184
ZNF530	102
ZNF134	492
ZNF211	755
ZSCAN4	9
ZNF551	222
ZNF154	463
ZNF671	617
ZNF776	979
ZNF586	174
ZNF552	127
FKBP1AP1	23
ZNF587B	87
ZNF587	1384
ZNF814	840
ZNF417	501
ZNF418	555
ZNF256	224
C19orf18	72
ZNF606	717
LOC100128398	433
ZSCAN1	203
ZNF135	584
ZSCAN18	8601
ZNF329	1133
ZNF274	708
ZNF544	1118
ZNF8	302
ZSCAN22	332
A1BG	179
A1BG-AS1	52
ZNF497	318
ZNF837	85
MIR4754	2
RPS5	5238
LOC646862	0
ZNF584	630
ZNF132	360
ZNF324B	390
ZNF324	795
ZNF446	664
SLC27A5	530
ZBTB45	1333
TRIM28	5920
CHMP2A	3918
UBE2M	5343
LOC100131691	232
MZF1	1499
MGC2752	2253
KIR2DL2	0
KIR3DS1	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS5	0
KIR2DS3	0
KIR2DS1	0
KIR2DS2	0
FAM110C	438
SH3YL1	2257
ACP1	5422
FAM150B	69
TMEM18	1068
LOC339822	8
SNTG2	34
TPO	30
PXDN	771
MYT1L	10805
LOC730811	26
TSSC1	2108
TRAPPC12	2522
ADI1	2614
RNASEH1	599
LOC100506054	437
RPS7	6528
COLEC11	65
ALLC	22
LOC100505964	0
LOC727982	2
SOX11	174
LOC150622	2505
LOC400940	149
LINC00487	14
CMPK2	580
RSAD2	386
LOC386597	875
RNF144A	3919
LOC100506274	35
LOC339788	36
LINC00299	70
ID2	9003
KIDINS220	10293
MBOAT2	1733
ASAP2	3611
ITGB1BP1	4582
CPSF3	1271
IAH1	1695
ADAM17	927
YWHAQ	23793
TAF1B	448
GRHL1	342
KLF11	317
CYS1	527
RRM2	6
C2orf48	0
MIR4261	0
HPCAL1	6259
ODC1	1761
SNORA80B	0
NOL10	981
ATP6V1C2	138
PDIA6	2640
KCNF1	4287
FLJ33534	216
C2orf50	40
PQLC3	396
ROCK2	3458
E2F6	731
GREB1	2262
MIR4429	0
NTSR2	1679
LPIN1	3667
MIR4262	0
TRIB2	3533
MIR3125	2
LOC100506474	39
FAM84A	4326
NBAS	2644
DDX1	10988
MYCNOS	7
MYCN	289
FAM49A	9935
RAD51AP2	87
VSNL1	71320
SMC6	1209
GEN1	426
MSGN1	1
KCNS3	589
NT5C1B-RDH14	0
RDH14	37
NT5C1B	0
MIR4757	0
OSR1	44
FLJ12334	1
TTC32	371
WDR35	1322
MATN3	154
LAPTM4A	5822
SDC1	69
PUM2	8749
RHOB	15065
HS1BP3	720
GDF7	4
C2orf43	495
APOB	24
LOC645949	0
KLHL29	1649
ATAD2B	433
UBXN2A	434
MFSD2B	6
C2orf44	413
FKBP1B	1573
SF3B14	1149
TP53I3	192
PFN4	17
LOC375190	505
C2orf84	143
ITSN2	1253
NCOA1	6730
PTRHD1	452
CENPO	478
ADCY3	2433
DNAJC27	1807
DNAJC27-AS1	176
EFR3B	7519
POMC	48
DNMT3A	745
MIR1301	3
DTNB	3329
ASXL2	441
KIF3C	24832
RAB10	9226
FAM59B	2333
HADHA	6007
HADHB	5484
GPR113	60
EPT1	5438
CCDC164	155
OTOF	82
C2orf70	6
CIB4	0
KCNK3	1145
C2orf18	1622
CENPA	0
DPYSL5	5815
MAPRE3	12150
TMEM214	2305
AGBL5	1411
OST4	1137
EMILIN1	454
KHK	1110
CGREF1	2610
ABHD1	62
PREB	2228
C2orf53	0
TCF23	0
SLC5A6	2860
C2orf28	1158
CAD	1315
SLC30A3	3839
DNAJC5G	241
TRIM54	444
UCN	124
MPV17	3037
GTF3C2	1857
LOC100505624	4
EIF2B4	1882
SNX17	5615
ZNF513	1447
PPM1G	3628
FTH1P3	14
NRBP1	4873
KRTCAP3	83
IFT172	2963
FNDC4	3636
GCKR	41
C2orf16	94
ZNF512	2749
CCDC121	306
GPN1	1652
SUPT7L	4330
SLC4A1AP	3280
MRPL33	1484
RBKS	111
LOC100302650	31
BRE	1891
MIR4263	0
LOC100505716	58
FOSL2	1081
PLB1	110
PPP1CB	15692
SPDYA	48
TRMT61B	646
WDR43	1098
SNORD92	0
SNORD53	0
FAM179A	185
C2orf71	37
CLIP4	4579
ALK	341
YPEL5	10995
LBH	1580
LCLAT1	472
CAPN13	112
GALNT14	622
CAPN14	16
EHD3	10888
XDH	3
SRD5A2	0
MEMO1	952
DPY30	1708
SPAST	2634
SLC30A6	797
NLRC4	97
YIPF4	1294
BIRC6	3686
MIR558	2
TTC27	521
MIR4765	0
LINC00486	20
LOC100271832	24
LTBP1	840
RASGRP3	1753
FAM98A	4963
MYADML	0
LOC100288911	575
CRIM1	5691
FEZ2	6155
VIT	143
STRN	4451
HEATR5B	2925
CCDC75	469
EIF2AK2	777
SULT6B1	0
LOC100505876	2835
CEBPZ	1642
C2orf56	980
PRKD3	841
QPCT	1124
CDC42EP3	436
FAM82A1	319
CYP1B1	437
CYP1B1-AS1	46
ATL2	1970
HNRPLL	2107
GALM	289
SRSF7	4672
GEMIN6	245
DHX57	1453
MORN2	1075
ARHGEF33	170
LOC375196	69
SOS1	2811
CDKL4	8
MAP4K3	2887
LOC728730	802
TMEM178	6054
THUMPD2	467
LOC100128590	8
SLC8A1	1867
LOC388942	0
C2orf91	2
PKDCC	1667
EML4	1046
COX7A2L	5822
KCNG3	157
MTA3	1046
OXER1	30
HAAO	50
ZFP36L2	1751
LOC100129726	12
THADA	815
PLEKHH2	850
LOC728819	58
DYNC2LI1	1689
ABCG5	36
ABCG8	47
LRPPRC	10678
PPM1B	6831
SLC3A1	16
PREPL	39758
CAMKMT	470
MIR548AD	0
SIX3	14
SIX2	0
UNQ6975	7
SRBD1	371
PRKCE	10466
EPAS1	8505
LOC388946	0
ATP6V1E2	141
RHOQ	4023
PIGF	368
CRIPT	1252
SOCS5	2245
LOC388948	5
LOC100134259	84
MCFD2	6374
TTC7A	1285
C2orf61	6
CALM2	101206
EPCAM	60
MIR559	0
MSH2	2426
KCNK12	614
MSH6	1939
FBXO11	7344
FOXN2	1755
PPP1R21	3483
STON1-GTF2A1L	0
STON1	118
GTF2A1L	0
LHCGR	3
FSHR	4
NRXN1	15841
ASB3	132
GPR75-ASB3	0
CHAC2	165
ERLEC1	6458
MIR3682	190
GPR75	420
PSME4	2556
ACYP2	2759
TSPYL6	24
C2orf73	34
SPTBN1	51899
RPL23AP32	3
EML6	1209
RTN4	72674
C2orf63	790
RPS27A	4874
MIR4426	0
MTIF2	1917
PRORSD1P	74
CCDC88A	10144
CCDC104	5109
SMEK2	4270
PNPT1	1729
EFEMP1	3247
MIR217	0
MIR216A	0
MIR216B	0
CCDC85A	4451
VRK2	222
FANCL	731
FLJ30838	187
MIR4432	0
BCL11A	3183
PAPOLG	1158
FLJ16341	3
REL	29
PUS10	276
PEX13	1034
KIAA1841	1760
LOC339803	247
C2orf74	2095
AHSA2	2592
USP34	7749
SNORA70B	2
XPO1	8528
FAM161A	718
CCT4	7048
COMMD1	674
B3GNT2	1107
TMEM17	470
EHBP1	4848
LOC100132215	117
OTX1	294
DBIL5P2	2
WDPCP	375
MDH1	32133
UGP2	18308
VPS54	1102
PELI1	1684
LINC00309	0
LGALSL	1461
AFTPH	3632
MIR4434	0
LOC339807	0
SERTAD2	955
LOC400958	9
SLC1A4	7134
CEP68	3476
RAB1A	10630
ACTR2	21818
SPRED2	3824
MIR4778	0
MEIS1	610
LOC644838	3
ETAA1	491
C1D	1504
WDR92	574
PNO1	734
PPP3R1	31073
CNRIP1	5923
PLEK	106
FBXO48	79
APLF	126
PROKR1	0
ARHGAP25	253
BMP10	0
GKN2	0
GKN1	0
ANTXR1	2506
MIR3126	0
GFPT1	3087
NFU1	1414
AAK1	13391
SNORA36C	0
ANXA4	1230
GMCL1	652
SNRNP27	2216
MXD1	1245
ASPRV1	157
PCBP1-AS1	320
PCBP1	11243
LOC100133985	45
C2orf42	758
TIA1	4416
PCYOX1	6063
SNRPG	960
FAM136A	1252
TGFA	1210
ADD2	2275
FIGLA	0
CLEC4F	4
CD207	0
VAX2	2
ATP6V1B1	11
ANKRD53	17
TEX261	2805
OR7E91P	0
NAGK	1765
MCEE	292
MPHOSPH10	1939
PAIP2B	4828
ZNF638	7221
DYSF	2486
CYP26B1	2198
EXOC6B	865
SPR	582
EMX1	965
SFXN5	12105
RAB11FIP5	5993
NOTO	0
SMYD5	2412
PRADC1	981
CCT7	8964
FBXO41	13263
EGR4	440
ALMS1	585
NAT8	4
ALMS1P	30
NAT8B	4
TPRKB	633
DUSP11	867
C2orf78	0
STAMBP	2697
ACTG2	30
DGUOK	1675
TET3	1454
BOLA3	884
BOLA3-AS1	1385
MOB1A	497
MTHFD2	226
SLC4A5	189
DCTN1	36311
LOC100189589	496
C2orf81	344
WDR54	977
RTKN	3237
INO80B-WBP1	0
INO80B	20
WBP1	355
MOGS	2094
MRPL53	657
CCDC142	291
TTC31	679
LBX2	2
LOC151534	11
PCGF1	618
TLX2	43
DQX1	50
AUP1	3127
HTRA2	1267
LOXL3	205
DOK1	207
C2orf65	83
SEMA4F	2028
HK2	148
POLE4	1077
TACR1	272
FAM176A	8
MRPL19	2368
GCFC2	892
LRRTM4	1336
SNAR-H	0
REG3G	0
REG1B	0
REG1A	0
REG1P	2
REG3A	0
CTNNA2	11571
MIR4264	0
LRRTM1	1431
LOC1720	0
FUNDC2P2	24
SUCLG1	4187
DNAH6	303
C2orf89	252
TMSB10	17133
KCMF1	4859
TCF7L1	352
TGOLN2	12415
RETSAT	3321
ELMOD3	997
CAPG	284
SH2D6	29
LOC100630918	356
MAT2A	12917
GGCX	1414
VAMP8	93
VAMP5	340
RNF181	1370
TMEM150A	361
USP39	1876
C2orf68	874
SFTPB	2
GNLY	37
ATOH8	249
LOC284950	12
ST3GAL5	4528
LOC90784	678
POLR1A	1120
PTCD3	3862
SNORD94	28
IMMT	4523
MIR4779	0
MRPL35	3558
REEP1	5653
KDM3A	3061
CHMP3	69
RNF103-CHMP3	0
RNF103	2810
RMND5A	6244
CD8A	190
CD8B	6
LOC100286979	1
RGPD2	0
RGPD1	16
PLGLB2	0
PLGLB1	0
LOC285074	88
LINC00152	69
MIR4435-1	0
MIR4435-2	0
KRCC1	1359
SMYD1	254
MIR4780	0
FABP1	13
THNSL2	666
FOXI3	0
C2orf51	0
EIF2AK3	890
RPIA	289
ANKRD36BP2	136
MIR4436A	0
LOC654342	262
GGT8P	7
ACTR3BP2	0
LOC90499	58
ANKRD20A8P	6
LOC442028	0
TEKT4	1
MAL	3907
MRPS5	2566
ZNF514	891
ZNF2	281
PROM2	211
KCNIP3	4688
FAHD2A	1150
TRIM43B	2
TRIM43	0
LOC729234	625
GPAT2	216
ADRA2B	58
ASTL	12
DUSP2	552
STARD7	8631
LOC285033	144
TMEM127	4493
CIAO1	5911
SNRNP200	7161
ITPRIPL1	28
NCAPH	52
NEURL3	21
ARID5A	708
KANSL3	3320
FER1L5	84
LMAN2L	659
CNNM4	1045
MIR3127	0
CNNM3	1757
ANKRD23	311
ANKRD39	745
SEMA4C	3443
FAM178B	274
FAHD2B	1346
ANKRD36	427
LOC100506123	1615
ANKRD36B	102
COX5B	6636
ACTR1B	8324
LOC728537	175
ZAP70	53
TMEM131	3314
VWA3B	41
CNGA3	74
INPP4A	6823
COA5	2808
UNC50	1793
MGAT4A	2455
C2orf55	6201
TSGA10	354
C2orf15	127
LIPT1	270
MITD1	635
MRPL30	2370
LYG2	12
LYG1	42
TXNDC9	1096
EIF5B	6811
REV1	1661
AFF3	2879
LONRF2	13123
CHST10	2937
NMS	0
PDCL3	1035
NPAS2	3553
RPL31	12835
TBC1D8	1032
C2orf29	1360
SNORD89	76
RNF149	1419
CREG2	2845
RFX8	74
MAP4K4	17700
IL1R2	0
IL1R1	206
IL1RL2	102
IL1RL1	10
IL18R1	66
IL18RAP	14
MIR4772	0
SLC9A4	8
SLC9A2	73
MFSD9	74
TMEM182	225
LOC100287010	3
LOC150568	445
LOC284998	159
LOC100506421	518
POU3F3	1166
MRPS9	1626
GPR45	90
TGFBRAP1	517
C2orf49	310
FHL2	1287
LOC285000	1
NCK2	3802
C2orf40	88
UXS1	2018
PLGLA	1
RGPD3	85
ST6GAL2	1879
LOC729121	0
RGPD4	364
SLC5A7	2
SULT1C3	0
SULT1C2	46
SULT1C2P1	0
SULT1C4	330
GCC2	5116
LIMS1	808
RANBP2	7261
CCDC138	77
EDAR	6
LOC100287216	62
SH3RF3	1184
MIR4265	0
MIR4266	0
SEPT10	1299
SOWAHC	331
RGPD6	0
RGPD5	0
LIMS3L	0
LIMS3	0
LIMS3-LOC440895	0
LOC440895	0
LOC100288570	0
LOC440894	726
MIR4267	0
MALL	4
MIR4436B1	0
NPHP1	251
LINC00116	624
LOC100507334	4
LOC151009	448
BUB1	38
ACOXL	6
BCL2L11	338
LOC541471	59
ANAPC1	1255
MERTK	1427
TMEM87B	1050
FBLN7	1029
ZC3H8	452
ZC3H6	1607
RGPD8	0
POLR1B	697
CHCHD5	395
FLJ42351	43
SLC20A1	4250
CKAP2L	12
IL1A	14
IL1B	10
IL37	0
IL36G	0
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	0
PSD4	231
PAX8	30
LOC654433	357
CBWD2	899
FOXD4L1	8
FAM138B	2
WASH2P	1191
DDX11L2	143
RPL23AP7	175
RABL2A	1460
SLC35F5	900
MIR4782	0
ACTR3	6970
LOC100499194	0
LOC440900	2
DPP10	5449
LOC389023	371
DDX18	2524
CCDC93	2039
INSIG2	2428
EN1	0
MARCO	4
C1QL2	770
STEAP3	144
C2orf76	335
DBI	4700
TMEM37	34
SCTR	10
PCDP1	482
TMEM177	526
PTPN4	985
EPB41L5	1700
TMEM185B	1307
RALB	6043
INHBB	374
LOC84931	0
GLI2	112
TFCP2L1	105
CLASP1	7197
RNU4ATAC	4
LOC254128	467
MKI67IP	800
TSN	5456
CNTNAP5	149
GYPC	132
BIN1	14318
CYP27C1	22
ERCC3	2881
MAP3K2	2626
PROC	42
MIR4783	1
IWS1	2437
MYO7B	111
LIMS2	1309
GPR17	1172
SFT2D3	259
WDR33	2744
POLR2D	899
AMMECR1L	1066
SAP130	2059
UGGT1	2647
HS6ST1	7131
LOC389033	26
LOC100131320	272
RAB6C	231
LOC440905	24
POTEF	4
LOC285103	0
CCDC74B	207
SMPD4	2544
MZT2B	717
TUBA3E	0
CCDC115	2915
IMP4	2143
PTPN18	1966
LOC100216479	380
CFC1B	0
CFC1	0
TISP43	0
LOC646743	0
LOC150527	0
CYP4F30P	0
GPR148	4
FAM123C	1703
ARHGEF4	15076
FAM168B	16087
PLEKHB2	14642
POTEE	25
LOC440910	0
WTH3DI	187
LOC389043	2
LOC401010	10
TUBA3D	60
MZT2A	1569
MIR4784	11
LOC150776	1934
CCDC74A	474
POTEKP	3
C2orf27A	97
C2orf27B	1
ANKRD30BL	148
MIR663B	0
GPR39	7
LYPD1	263
NCKAP5	462
MIR3679	0
MGAT5	5404
TMEM163	1108
ACMSD	2
LOC100129961	75
CCNT2	3577
YSK4	6
RAB3GAP1	6720
ZRANB3	241
R3HDM1	11503
MIR128-1	1
UBXN4	6135
LCT	8
LOC100507600	0
MCM6	1021
DARS	3843
CXCR4	276
THSD7B	56
HNMT	825
SPOPL	1601
NXPH2	796
LOC647012	14
LRP1B	3263
KYNU	10
ARHGAP15	42
GTDC1	2347
ZEB2	13882
ZEB2-AS1	25
DKFZp686O1327	2
PABPC1P2	0
ACVR2A	1160
ORC4	3372
MBD5	1025
EPC2	2398
KIF5C	48522
LYPD6B	97
LYPD6	772
MMADHC	2681
RND3	615
RBM43	374
NMI	129
TNFAIP6	129
MIR4773-2	0
MIR4773-1	0
RIF1	1818
NEB	188
ARL5A	1908
CACNB4	7179
STAM2	2102
FMNL2	12831
PRPF40A	2811
ARL6IP6	776
RPRM	858
GALNT13	1623
LOC100144595	31
KCNJ3	2232
NR4A2	1376
GPD2	4194
GALNT5	0
ERMN	23845
CYTIP	18
ACVR1C	892
ACVR1	1055
UPP2	179
LOC554201	2
CCDC148	101
PKP4	14927
DAPL1	12
TANC1	1150
WDSUB1	772
BAZ2B	2065
MARCH7	2987
LY75-CD302	0
CD302	0
LY75	68
PLA2R1	144
ITGB6	0
RBMS1	791
MIR4785	0
TANK	1355
PSMD14	3374
TBR1	5539
SLC4A10	10656
DPP4	213
GCG	2
FAP	166
IFIH1	340
GCA	2627
KCNH7	97
FIGN	96
GRB14	309
COBLL1	980
SNORA70F	0
SLC38A11	338
SCN3A	2721
SCN2A	13349
CSRNP3	5630
GALNT3	170
LOC100506124	299
TTC21B	1358
LOC100506134	0
SCN1A	6823
SCN9A	242
SCN7A	121
XIRP2	0
B3GALT1	232
STK39	6835
CERS6	1442
MIR4774	0
LOC100861402	0
NOSTRIN	207
SPC25	13
G6PC2	6
ABCB11	8
DHRS9	54
LRP2	1389
BBS5	1625
KBTBD10	118
FASTKD1	1428
PPIG	2810
C2orf77	49
PHOSPHO2	84
PHOSPHO2-KLHL23	0
KLHL23	11
SSB	6222
METTL5	1225
UBR3	7323
MYO3B	10
LOC440925	4
SP5	47
LOC100505695	272
GAD1	11165
GORASP2	3672
TLK1	5585
METTL8	855
DCAF17	1381
CYBRD1	3373
DYNC1I2	7597
SLC25A12	5613
HAT1	1123
METAP1D	200
DLX1	800
DLX2	97
ITGA6	2638
PDK1	576
LOC91149	84
RAPGEF4	27647
ZAK	970
MLK7-AS1	2
CDCA7	86
SP3	2446
OLA1	7679
LOC285084	41
SP9	79
CIR1	2246
SCRN3	2641
GPR155	4470
WIPF1	2196
CHRNA1	48
CHN1	98615
ATF2	5900
MIR933	0
ATP5G3	9200
KIAA1715	2035
EVX2	0
HOXD13	0
HOXD12	0
HOXD11	2
HOXD10	0
HOXD9	0
HOXD8	0
HOXD-AS2	0
MIR10B	0
HOXD4	0
HOXD3	3
HOXD-AS1	706
HOXD1	162
MTX2	3071
MIR1246	0
LOC375295	82
HNRNPA3	15433
MIR4444-1	12
NFE2L2	3594
MIR3128	0
LOC100130691	239
AGPS	2349
TTC30B	213
TTC30A	448
PDE11A	170
RBM45	399
OSBPL6	1994
MIR548N	6
PRKRA	2596
DFNB59	226
FKBP7	134
PLEKHA3	1736
LOC100506866	14
TTN	599
CCDC141	38
SESTD1	4504
ZNF385B	2439
MIR1258	0
CWC22	1428
UBE2E3	4955
MIR4437	0
ITGA4	127
CERKL	41
NEUROD1	349
SSFA2	6548
PPP1R1C	22
PDE1A	3066
